Instrument,Date,Close,Open,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount
000905.SH,2008-02-26,4868.81,4974.71,5021.6,4729.85,4869.65,-0.84,-0.0172,25287600.0,36175500.0
000905.SH,2008-02-27,4977.33,4880.16,4977.33,4854.15,4868.81,108.521,2.2289,23774900.0,33616700.0
000905.SH,2008-02-28,4989.41,4986.44,5045.11,4935.3,4977.33,12.077,0.2426,24117600.0,34217400.0
000905.SH,2008-02-29,5057.62,4984.4,5058.12,4976.15,4989.41,68.205,1.367,25394700.0,35684400.0
000905.SH,2008-03-03,5227.73,5044.94,5227.79,5014.28,5057.62,170.115,3.3635,37422600.0,54849800.0
000905.SH,2008-03-04,5192.59,5246.41,5279.21,5177.74,5227.73,-35.139,-0.6722,43168100.0,61367000.0
000905.SH,2008-03-05,5214.24,5171.78,5218.3,5068.2,5192.59,21.645,0.4168,38579300.0,54154700.0
000905.SH,2008-03-06,5223.82,5229.78,5296.26,5220.37,5214.24,9.582,0.1838,44758000.0,61389800.0
000905.SH,2008-03-07,5115.92,5194.66,5208.9,5104.92,5223.82,-107.904,-2.0656,29953800.0,41394200.0
000905.SH,2008-03-10,4948.35,5081.11,5084.4,4915.44,5115.92,-167.563,-3.2753,23857900.0,32774400.0
000905.SH,2008-03-11,5015.93,4906.14,5015.93,4841.56,4948.35,67.579,1.3657,20439500.0,28767600.0
000905.SH,2008-03-12,4881.03,5095.97,5122.54,4880.7,5015.93,-134.902,-2.6895,22539400.0,31739200.0
000905.SH,2008-03-13,4688.68,4829.24,4844.18,4589.51,4881.03,-192.351,-3.9408,25924800.0,34594900.0
000905.SH,2008-03-14,4662.32,4665.83,4718.18,4598.15,4688.68,-26.363,-0.5623,16579300.0,22264900.0
000905.SH,2008-03-17,4302.61,4641.92,4642.73,4299.56,4662.32,-359.702,-7.7151,21112800.0,27260800.0
000905.SH,2008-03-18,3986.32,4237.3,4327.38,3926.46,4302.61,-316.295,-7.3512,24331000.0,28577500.0
000905.SH,2008-03-19,4176.49,4065.0,4241.94,3989.64,3986.32,190.167,4.7705,25517300.0,31128100.0
000905.SH,2008-03-20,4347.74,4112.7,4394.75,3956.03,4176.49,171.257,4.1005,28428400.0,35722100.0
000905.SH,2008-03-21,4405.86,4347.27,4448.06,4315.67,4347.74,58.113,1.3366,25717400.0,34123900.0
000905.SH,2008-03-24,4314.58,4459.51,4489.46,4312.77,4405.86,-91.275,-2.0717,25757500.0,34855100.0
000905.SH,2008-03-25,4367.34,4233.95,4386.84,4190.54,4314.58,52.76,1.2228,22386600.0,28768200.0
000905.SH,2008-03-26,4352.05,4383.73,4446.54,4317.06,4367.34,-15.288,-0.3501,19459600.0,25137400.0
000905.SH,2008-03-27,4119.79,4298.39,4298.39,4115.52,4352.05,-232.268,-5.337,21748200.0,26990100.0
000905.SH,2008-03-28,4241.45,4072.04,4248.4,3948.85,4119.79,121.667,2.9532,23076200.0,28526400.0
000905.SH,2008-03-31,4044.1,4129.93,4200.76,4042.62,4241.45,-197.354,-4.653,19053100.0,23065500.0
000905.SH,2008-04-01,3704.27,4024.44,4070.11,3695.51,4044.1,-339.825,-8.403,22753600.0,25402400.0
000905.SH,2008-04-02,3500.52,3725.19,3778.57,3464.41,3704.27,-203.751,-5.5004,23076100.0,24668700.0
000905.SH,2008-04-03,3588.76,3469.78,3631.55,3392.08,3500.52,88.24,2.5208,18938800.0,19956500.0
000905.SH,2008-04-07,3822.37,3544.31,3825.85,3506.78,3588.76,233.609,6.5095,21854700.0,24253300.0
000905.SH,2008-04-08,3908.8,3832.92,3941.24,3806.29,3822.37,86.431,2.2612,25150100.0,29602200.0
000905.SH,2008-04-09,3695.31,3887.99,3960.77,3694.96,3908.8,-213.496,-5.4619,24320200.0,28265400.0
000905.SH,2008-04-10,3803.46,3639.61,3803.65,3614.7,3695.31,108.15,2.9267,20713300.0,23533000.0
000905.SH,2008-04-11,3862.36,3831.04,3898.51,3823.67,3803.46,58.907,1.5488,19907900.0,23420500.0
000905.SH,2008-04-14,3607.22,3778.69,3779.25,3597.08,3862.36,-255.145,-6.6059,20826900.0,23299600.0
000905.SH,2008-04-15,3723.27,3588.23,3723.27,3529.18,3607.22,116.049,3.2171,18137700.0,20707500.0
000905.SH,2008-04-16,3633.68,3717.12,3732.77,3612.59,3723.27,-89.592,-2.4063,17413200.0,20461300.0
000905.SH,2008-04-17,3511.91,3632.82,3695.17,3458.53,3633.68,-121.761,-3.3509,17224700.0,18940600.0
000905.SH,2008-04-18,3338.27,3483.85,3495.03,3333.11,3511.91,-173.64,-4.9443,16732300.0,16896700.0
000905.SH,2008-04-21,3314.51,3578.8,3579.58,3273.58,3338.27,-23.768,-0.712,21837800.0,23600300.0
000905.SH,2008-04-22,3266.38,3264.66,3281.48,3093.67,3314.51,-48.123,-1.4519,19059800.0,18575100.0
000905.SH,2008-04-23,3409.77,3238.46,3428.55,3210.75,3266.38,143.391,4.3899,22778000.0,23771200.0
000905.SH,2008-04-24,3723.07,3692.55,3726.87,3603.96,3409.77,313.297,9.1882,47085700.0,53152200.0
000905.SH,2008-04-25,3756.33,3716.51,3873.33,3669.36,3723.07,33.259,0.8933,42792000.0,49480400.0
000905.SH,2008-04-28,3729.56,3696.93,3779.58,3667.58,3756.33,-26.768,-0.7126,30778700.0,35977000.0
000905.SH,2008-04-29,3759.54,3714.79,3782.52,3708.58,3729.56,29.983,0.8039,25885800.0,29953800.0
000905.SH,2008-04-30,3903.18,3771.19,3910.41,3771.19,3759.54,143.633,3.8205,37790800.0,44088700.0
000905.SH,2008-05-05,4040.16,3943.2,4046.68,3895.64,3903.18,136.981,3.5095,39172400.0,47406400.0
000905.SH,2008-05-06,4024.99,4015.55,4086.43,3969.97,4040.16,-15.169,-0.3755,39841700.0,49186900.0
000905.SH,2008-05-07,3850.23,4001.59,4049.11,3849.98,4024.99,-174.764,-4.342,37470500.0,45721700.0
000905.SH,2008-05-08,3985.2,3805.33,3985.2,3796.55,3850.23,134.971,3.5055,31820500.0,38157500.0
000905.SH,2008-05-09,3986.24,4014.17,4049.78,3891.49,3985.2,1.043,0.0262,37449300.0,46621600.0
000905.SH,2008-05-12,4069.15,3926.05,4110.7,3893.39,3986.24,82.905,2.0798,37697500.0,47384700.0
000905.SH,2008-05-13,4078.88,3944.54,4107.59,3932.71,4069.15,9.732,0.2392,46981000.0,57631100.0
000905.SH,2008-05-14,4168.49,4076.88,4171.27,4076.88,4078.88,89.609,2.1969,43683700.0,53809800.0
000905.SH,2008-05-15,4131.25,4186.75,4230.77,4131.25,4168.49,-37.234,-0.8932,39735100.0,48605200.0
000905.SH,2008-05-16,4071.91,4126.65,4160.4,4005.07,4131.25,-59.342,-1.4364,30652800.0,38114100.0
000905.SH,2008-05-19,4070.05,4059.28,4100.56,4008.57,4071.91,-1.861,-0.0457,22805900.0,28111700.0
000905.SH,2008-05-20,3813.94,4070.79,4098.65,3792.15,4070.05,-256.114,-6.2927,31286500.0,37105600.0
000905.SH,2008-05-21,3908.77,3757.06,3932.3,3663.2,3813.94,94.837,2.4866,34400600.0,38691300.0
000905.SH,2008-05-22,3871.55,3866.7,3958.45,3834.54,3908.77,-37.219,-0.9522,31416000.0,36601100.0
000905.SH,2008-05-23,3829.65,3857.22,3890.16,3746.01,3871.55,-41.908,-1.0825,29245500.0,31795300.0
000905.SH,2008-05-26,3728.75,3804.3,3812.31,3726.76,3829.65,-100.894,-2.6346,28323700.0,30756700.0
000905.SH,2008-05-27,3743.54,3712.76,3752.96,3679.0,3728.75,14.788,0.3966,20108700.0,21947600.0
000905.SH,2008-05-28,3847.26,3749.6,3864.81,3730.74,3743.54,103.719,2.7706,23523900.0,26996900.0
000905.SH,2008-05-29,3749.22,3839.54,3859.85,3749.22,3847.26,-98.042,-2.5484,24258300.0,27371600.0
000905.SH,2008-05-30,3755.63,3744.25,3781.33,3695.29,3749.22,6.415,0.1711,21345500.0,23616600.0
000905.SH,2008-06-02,3788.15,3747.59,3804.79,3730.14,3755.63,32.522,0.866,21008000.0,23023900.0
000905.SH,2008-06-03,3771.1,3789.03,3804.56,3741.41,3788.15,-17.056,-0.4502,22600900.0,25389300.0
000905.SH,2008-06-04,3704.08,3759.88,3764.56,3667.26,3771.1,-67.019,-1.7772,20518000.0,22006000.0
000905.SH,2008-06-05,3657.49,3690.86,3705.46,3639.81,3704.08,-46.591,-1.2578,17225500.0,18761600.0
000905.SH,2008-06-06,3629.92,3662.05,3680.27,3607.24,3657.49,-27.564,-0.7536,15106100.0,16588600.0
000905.SH,2008-06-10,3312.79,3487.05,3487.05,3297.91,3629.92,-317.129,-8.7365,18875800.0,18965300.0
000905.SH,2008-06-11,3226.92,3250.44,3270.85,3165.7,3312.79,-85.871,-2.5921,20126300.0,19510500.0
000905.SH,2008-06-12,3197.54,3209.92,3244.57,3125.09,3226.92,-29.378,-0.9104,20001500.0,20144600.0
000905.SH,2008-06-13,3045.1,3202.26,3227.48,3042.5,3197.54,-152.44,-4.7674,17586900.0,16820500.0
000905.SH,2008-06-16,2977.82,3041.7,3076.44,2926.71,3045.1,-67.287,-2.2097,15780800.0,14351500.0
000905.SH,2008-06-17,2791.29,2974.09,3005.79,2776.85,2977.82,-186.529,-6.2639,18513000.0,16090500.0
000905.SH,2008-06-18,2951.84,2767.8,2970.4,2684.67,2791.29,160.555,5.752,26356800.0,22739100.0
000905.SH,2008-06-19,2702.8,2927.16,2936.68,2700.37,2951.84,-249.043,-8.4369,23981600.0,21026600.0
000905.SH,2008-06-20,2764.28,2718.78,2866.61,2596.84,2702.8,61.479,2.2746,27585800.0,23144100.0
000905.SH,2008-06-23,2717.97,2726.45,2779.01,2693.06,2764.28,-46.311,-1.6753,16676700.0,14239300.0
000905.SH,2008-06-24,2806.77,2708.78,2818.92,2702.63,2717.97,88.805,3.2673,20244800.0,17395500.0
000905.SH,2008-06-25,2966.9,2805.59,2966.9,2797.12,2806.77,160.121,5.7048,28449800.0,24575400.0
000905.SH,2008-06-26,3003.3,2965.46,3041.37,2939.86,2966.9,36.407,1.2271,30425700.0,27618900.0
000905.SH,2008-06-27,2792.71,2902.01,2920.11,2762.19,3003.3,-210.597,-7.0122,26066400.0,22544900.0
000905.SH,2008-06-30,2813.72,2762.34,2838.18,2737.75,2792.71,21.011,0.7524,16361800.0,14955900.0
000905.SH,2008-07-01,2765.06,2819.53,2831.91,2741.11,2813.72,-48.652,-1.7291,17018400.0,15866200.0
000905.SH,2008-07-02,2811.23,2768.72,2848.63,2754.69,2765.06,46.161,1.6694,17255800.0,16359600.0
000905.SH,2008-07-03,2941.52,2776.92,2973.38,2742.74,2811.23,130.296,4.6348,30751400.0,28792400.0
000905.SH,2008-07-04,2941.08,2931.84,2979.8,2913.2,2941.52,-0.436,-0.0148,26879800.0,26687500.0
000905.SH,2008-07-07,3094.84,2948.69,3096.27,2948.69,2941.08,153.76,5.228,34492500.0,33447800.0
000905.SH,2008-07-08,3142.32,3101.29,3154.27,3044.67,3094.84,47.475,1.534,36576100.0,35380700.0
000905.SH,2008-07-09,3226.15,3148.61,3226.2,3146.74,3142.32,83.827,2.6677,42098100.0,39152500.0
000905.SH,2008-07-10,3152.49,3186.59,3264.02,3152.49,3226.15,-73.658,-2.2832,42047500.0,41032800.0
000905.SH,2008-07-11,3132.73,3133.69,3167.82,3074.05,3152.49,-19.756,-0.6267,30154700.0,28874700.0
000905.SH,2008-07-14,3198.35,3111.58,3198.61,3100.04,3132.73,65.619,2.0946,26040800.0,25663600.0
000905.SH,2008-07-15,3106.33,3208.55,3231.37,3085.12,3198.35,-92.026,-2.8773,32645200.0,31645000.0
000905.SH,2008-07-16,2948.53,3072.41,3081.41,2893.36,3106.33,-157.8,-5.08,27610000.0,25436700.0
000905.SH,2008-07-17,2918.37,2991.35,3031.89,2901.94,2948.53,-30.157,-1.0228,23928900.0,22388300.0
000905.SH,2008-07-18,3015.8,2935.65,3026.14,2855.92,2918.37,97.429,3.3385,23682400.0,21928200.0
000905.SH,2008-07-21,3139.51,3002.46,3151.03,2982.51,3015.8,123.711,4.1021,28663800.0,26584100.0
000905.SH,2008-07-22,3150.01,3138.76,3183.19,3126.17,3139.51,10.506,0.3346,29213100.0,26936400.0
000905.SH,2008-07-23,3122.69,3161.21,3180.18,3116.84,3150.01,-27.328,-0.8676,28395100.0,26330900.0
000905.SH,2008-07-24,3200.74,3137.44,3206.38,3134.97,3122.69,78.048,2.4994,30853100.0,28405300.0
000905.SH,2008-07-25,3172.17,3167.9,3205.58,3148.5,3200.74,-28.567,-0.8925,26398400.0,25452600.0
000905.SH,2008-07-28,3215.85,3190.28,3229.16,3190.28,3172.17,43.678,1.3769,27742400.0,26343600.0
000905.SH,2008-07-29,3150.0,3179.78,3182.22,3126.02,3215.85,-65.846,-2.0475,27028900.0,24861600.0
000905.SH,2008-07-30,3132.77,3184.23,3201.05,3105.96,3150.0,-17.234,-0.5471,22320500.0,20568400.0
000905.SH,2008-07-31,3017.22,3139.78,3147.65,3015.66,3132.77,-115.549,-3.6884,20879800.0,18702000.0
000905.SH,2008-08-01,3063.81,3001.0,3084.1,2958.03,3017.22,46.595,1.5443,20684000.0,18504400.0
000905.SH,2008-08-04,2990.17,3044.14,3067.04,2986.35,3063.81,-73.644,-2.4037,17827900.0,16174400.0
000905.SH,2008-08-05,2897.73,2988.34,3005.64,2889.25,2990.17,-92.443,-3.0916,18506400.0,16841500.0
000905.SH,2008-08-06,2904.19,2913.87,2941.4,2857.91,2897.73,6.461,0.223,18056000.0,16413700.0
000905.SH,2008-08-07,2923.75,2899.84,2931.0,2871.18,2904.19,19.559,0.6735,17788400.0,15765300.0
000905.SH,2008-08-08,2711.96,2924.93,2924.93,2709.96,2923.75,-211.781,-7.2435,21309700.0,18351700.0
000905.SH,2008-08-11,2508.59,2699.08,2699.08,2497.27,2711.96,-203.374,-7.4991,19815700.0,14740600.0
000905.SH,2008-08-12,2473.42,2467.68,2508.43,2436.94,2508.59,-35.173,-1.4021,16283800.0,11897000.0
000905.SH,2008-08-13,2472.3,2454.89,2496.6,2369.38,2473.42,-1.117,-0.0452,17795600.0,13507600.0
000905.SH,2008-08-14,2483.7,2458.8,2506.47,2443.88,2472.3,11.396,0.4609,14520600.0,11464300.0
000905.SH,2008-08-15,2473.72,2478.16,2510.96,2446.03,2483.7,-9.979,-0.4018,13570500.0,10549400.0
000905.SH,2008-08-18,2289.3,2479.39,2483.98,2287.28,2473.72,-184.421,-7.4552,15336300.0,10770900.0
000905.SH,2008-08-19,2327.02,2255.72,2331.35,2235.71,2289.3,37.723,1.6478,13920300.0,9866940.0
000905.SH,2008-08-20,2520.74,2316.68,2521.08,2287.69,2327.02,193.718,8.3247,26330800.0,18578100.0
000905.SH,2008-08-21,2431.1,2484.82,2535.06,2419.71,2520.74,-89.636,-3.5559,25329300.0,18688900.0
000905.SH,2008-08-22,2382.52,2412.88,2418.89,2326.27,2431.1,-48.578,-1.9982,17875300.0,12909400.0
000905.SH,2008-08-25,2374.06,2379.21,2413.88,2348.96,2382.52,-8.463,-0.3552,14033200.0,10093500.0
000905.SH,2008-08-26,2244.99,2347.81,2347.81,2207.67,2374.06,-129.067,-5.4366,17692700.0,12068000.0
000905.SH,2008-08-27,2237.87,2230.15,2279.55,2180.94,2244.99,-7.126,-0.3174,16134200.0,10991600.0
000905.SH,2008-08-28,2236.82,2232.71,2256.96,2216.06,2237.87,-1.043,-0.0466,13263600.0,9108680.0
000905.SH,2008-08-29,2307.16,2242.16,2334.8,2242.16,2236.82,70.334,3.1444,19417900.0,13186300.0
000905.SH,2008-09-01,2238.05,2290.41,2290.41,2219.52,2307.16,-69.111,-2.9955,15455400.0,10246400.0
000905.SH,2008-09-02,2253.77,2224.8,2278.49,2198.64,2238.05,15.726,0.7027,15449500.0,9572970.0
000905.SH,2008-09-03,2237.28,2246.73,2268.38,2199.15,2253.77,-16.493,-0.7318,18866500.0,11834800.0
000905.SH,2008-09-04,2254.69,2233.11,2278.51,2220.64,2237.28,17.408,0.7781,15600600.0,9790540.0
000905.SH,2008-09-05,2148.74,2193.56,2210.75,2145.66,2254.69,-105.947,-4.699,17462000.0,11002500.0
000905.SH,2008-09-08,2039.89,2146.75,2160.86,2031.53,2148.74,-108.852,-5.0659,15894600.0,9762380.0
000905.SH,2008-09-09,2057.56,2044.3,2070.47,2021.82,2039.89,17.672,0.8663,12755300.0,7991270.0
000905.SH,2008-09-10,2072.81,2044.03,2108.59,2025.67,2057.56,15.247,0.741,15341700.0,9767180.0
000905.SH,2008-09-11,2034.25,2068.18,2089.96,2023.25,2072.81,-38.561,-1.8603,13175300.0,8257810.0
000905.SH,2008-09-12,2038.66,2032.35,2067.59,2031.21,2034.25,4.413,0.2169,10496700.0,6541310.0
000905.SH,2008-09-16,1993.46,2036.38,2037.68,1981.22,2038.66,-45.199,-2.2171,14941100.0,8863740.0
000905.SH,2008-09-17,1956.04,1988.78,2013.01,1946.8,1993.46,-37.426,-1.8774,14183200.0,8321110.0
000905.SH,2008-09-18,1899.32,1915.32,1938.82,1797.07,1956.04,-56.712,-2.8993,21147800.0,11577300.0
000905.SH,2008-09-19,2086.83,2072.61,2086.83,2049.02,1899.32,187.503,9.8721,23083800.0,14463100.0
000905.SH,2008-09-22,2182.79,2213.53,2276.66,2097.78,2086.83,95.966,4.5987,46244400.0,30099000.0
000905.SH,2008-09-23,2042.2,2108.51,2110.06,2041.97,2182.79,-140.595,-6.4411,27446200.0,17418100.0
000905.SH,2008-09-24,2088.55,2006.01,2088.55,1984.23,2042.2,46.352,2.2697,21766400.0,13931800.0
000905.SH,2008-09-25,2138.06,2091.39,2158.15,2086.08,2088.55,49.516,2.3708,34836900.0,22517000.0
000905.SH,2008-09-26,2136.0,2144.52,2156.96,2094.7,2138.06,-2.064,-0.0965,26804400.0,16948700.0
000905.SH,2008-10-06,2054.04,2092.35,2096.35,2049.36,2136.0,-81.959,-3.837,20982600.0,13772300.0
000905.SH,2008-10-07,2046.19,1994.02,2070.72,1972.94,2054.04,-7.851,-0.3822,18706000.0,12083100.0
000905.SH,2008-10-08,1995.61,2005.91,2033.22,1975.82,2046.19,-50.581,-2.472,16635700.0,10426400.0
000905.SH,2008-10-09,1969.81,2034.55,2042.8,1968.9,1995.61,-25.795,-1.2926,15749300.0,9647320.0
000905.SH,2008-10-10,1837.4,1901.03,1901.03,1836.5,1969.81,-132.411,-6.722,19147500.0,10470100.0
000905.SH,2008-10-13,1872.95,1814.54,1872.95,1751.52,1837.4,35.543,1.9344,17247600.0,9525960.0
000905.SH,2008-10-14,1816.32,1932.08,1941.1,1816.32,1872.95,-56.627,-3.0234,21644400.0,12412700.0
000905.SH,2008-10-15,1806.79,1801.39,1823.7,1781.17,1816.32,-9.529,-0.5246,14004000.0,7685640.0
000905.SH,2008-10-16,1704.56,1741.12,1756.36,1703.24,1806.79,-102.226,-5.6579,17651900.0,9117300.0
000905.SH,2008-10-17,1726.4,1717.58,1736.22,1696.72,1704.56,21.835,1.281,13810900.0,7248310.0
000905.SH,2008-10-20,1786.56,1725.56,1787.9,1705.57,1726.4,60.164,3.4849,16739000.0,8817550.0
000905.SH,2008-10-21,1782.66,1793.66,1824.38,1776.7,1786.56,-3.9,-0.2183,20064600.0,10723200.0
000905.SH,2008-10-22,1748.84,1765.61,1792.6,1747.46,1782.66,-33.824,-1.8974,16682000.0,8495210.0
000905.SH,2008-10-23,1766.59,1716.3,1766.59,1706.83,1748.84,17.75,1.015,15466700.0,7884690.0
000905.SH,2008-10-24,1741.18,1764.81,1777.69,1723.5,1766.59,-25.409,-1.4383,15940900.0,8281830.0
000905.SH,2008-10-27,1604.76,1711.82,1711.82,1602.52,1741.18,-136.423,-7.8351,19565600.0,9479940.0
000905.SH,2008-10-28,1642.06,1570.99,1650.79,1562.4,1604.76,37.297,2.3242,20157800.0,9702790.0
000905.SH,2008-10-29,1576.93,1662.04,1665.73,1576.88,1642.06,-65.124,-3.966,18664400.0,8899660.0
000905.SH,2008-10-30,1590.23,1585.52,1613.4,1565.72,1576.93,13.295,0.8431,16593000.0,7860690.0
000905.SH,2008-10-31,1562.02,1590.45,1599.16,1553.49,1590.23,-28.204,-1.7736,13754000.0,6330070.0
000905.SH,2008-11-03,1539.8,1553.88,1563.69,1532.95,1562.02,-22.227,-1.423,12354900.0,5742480.0
000905.SH,2008-11-04,1513.49,1533.75,1535.74,1488.65,1539.8,-26.3,-1.708,14212200.0,6558340.0
000905.SH,2008-11-05,1563.37,1519.8,1573.52,1519.8,1513.49,49.874,3.2953,20628900.0,9395440.0
000905.SH,2008-11-06,1536.6,1530.03,1542.76,1514.58,1563.37,-26.771,-1.7124,16775500.0,7472620.0
000905.SH,2008-11-07,1561.22,1512.98,1569.26,1503.63,1536.6,24.623,1.6024,17839200.0,7805290.0
000905.SH,2008-11-10,1676.28,1585.29,1677.38,1585.29,1561.22,115.056,7.3696,31892100.0,14716200.0
000905.SH,2008-11-11,1662.85,1671.24,1702.18,1651.59,1676.28,-13.429,-0.8011,34852200.0,16453400.0
000905.SH,2008-11-12,1704.23,1648.08,1704.23,1642.4,1662.85,41.378,2.4884,26826000.0,12408500.0
000905.SH,2008-11-13,1784.5,1686.07,1802.61,1680.77,1704.23,80.271,4.7101,47507900.0,23358000.0
000905.SH,2008-11-14,1867.48,1802.25,1867.48,1781.72,1784.5,82.988,4.6505,55050300.0,27946500.0
000905.SH,2008-11-17,1959.07,1864.31,1959.07,1851.87,1867.48,91.587,4.9043,56535900.0,29771600.0
000905.SH,2008-11-18,1816.29,1949.21,1971.66,1806.52,1959.07,-142.787,-7.2885,63976100.0,33473200.0
000905.SH,2008-11-19,1944.33,1803.41,1949.46,1803.41,1816.29,128.042,7.0497,53437000.0,28116700.0
000905.SH,2008-11-20,1948.68,1916.87,1990.3,1900.52,1944.33,4.354,0.2239,59822600.0,31237600.0
000905.SH,2008-11-21,1921.04,1890.98,1973.28,1833.98,1948.68,-27.641,-1.4184,55083200.0,28432100.0
000905.SH,2008-11-24,1842.34,1920.55,1938.47,1839.08,1921.04,-78.696,-4.0965,37202100.0,19928200.0
000905.SH,2008-11-25,1827.64,1869.02,1886.46,1780.91,1842.34,-14.702,-0.798,28119500.0,14646000.0
000905.SH,2008-11-26,1834.77,1825.34,1857.71,1806.09,1827.64,7.132,0.3902,23963100.0,12264400.0
000905.SH,2008-11-27,1861.52,1961.97,1965.65,1860.99,1834.77,26.744,1.4576,47539900.0,24949500.0
000905.SH,2008-11-28,1841.45,1845.3,1868.33,1821.17,1861.52,-20.068,-1.078,30741400.0,15691000.0
000905.SH,2008-12-01,1919.47,1836.42,1919.47,1820.53,1841.45,78.025,4.2372,37176900.0,19239200.0
000905.SH,2008-12-02,1957.32,1878.35,1973.1,1868.94,1919.47,37.847,1.9717,50216700.0,26973600.0
000905.SH,2008-12-03,2039.93,1972.4,2039.93,1972.17,1957.32,82.605,4.2203,59429100.0,32814500.0
000905.SH,2008-12-04,2037.72,2062.64,2110.67,2034.64,2039.93,-2.204,-0.108,74284700.0,42039800.0
000905.SH,2008-12-05,2098.66,2024.41,2098.66,2020.55,2037.72,60.933,2.9902,51366300.0,29363400.0
000905.SH,2008-12-08,2190.53,2128.68,2190.53,2120.54,2098.66,91.876,4.3778,69811100.0,41126900.0
000905.SH,2008-12-09,2134.58,2196.03,2196.03,2123.93,2190.53,-55.952,-2.5543,60845000.0,36671100.0
000905.SH,2008-12-10,2195.74,2123.04,2199.78,2113.15,2134.58,61.163,2.8653,52866700.0,31492000.0
000905.SH,2008-12-11,2127.18,2195.48,2203.29,2125.85,2195.74,-68.56,-3.1224,51629800.0,31272500.0
