Instrument,Date,Close,Open,High,Low,Change,Pct_Chg,Volume,AMount,Turnover_rate
000903.SH,2010-04-29,2879.55,2907.57,2924.38,2879.02,-10.29,-0.36,244976.0,3065800.0,0.27
000903.SH,2010-04-30,2906.3,2885.39,2907.17,2860.93,26.75,0.93,303565.0,3750830.0,0.33
000903.SH,2010-05-04,2847.9,2847.79,2882.68,2836.57,-58.4,-2.01,232478.0,2808380.0,0.25
000903.SH,2010-05-05,2852.96,2811.15,2853.59,2769.39,5.06,0.18,336899.0,4407710.0,0.36
000903.SH,2010-05-06,2711.48,2828.2,2828.2,2709.75,-141.48,-4.96,318300.0,4150290.0,0.34
000903.SH,2010-05-07,2664.69,2658.67,2710.51,2640.17,-46.79,-1.73,342315.0,4135260.0,0.37
000903.SH,2010-05-10,2701.6,2672.3,2714.06,2647.74,36.91,1.39,263833.0,3288670.0,0.29
000903.SH,2010-05-11,2650.55,2756.47,2761.3,2639.79,-51.05,-1.89,328847.0,4052400.0,0.36
000903.SH,2010-05-12,2685.94,2633.96,2688.02,2614.02,35.39,1.34,309268.0,3705350.0,0.33
000903.SH,2010-05-13,2744.71,2685.24,2746.1,2683.37,58.77,2.19,328188.0,3932630.0,0.35
000903.SH,2010-05-14,2717.01,2723.35,2737.01,2705.38,-27.7,-1.01,220726.0,2676670.0,0.24
000903.SH,2010-05-17,2582.64,2681.61,2681.61,2578.89,-134.37,-4.95,294753.0,3355810.0,0.31
000903.SH,2010-05-18,2641.5,2583.13,2651.46,2567.66,58.86,2.28,307098.0,3359310.0,0.33
000903.SH,2010-05-19,2629.11,2621.31,2668.03,2595.27,-12.39,-0.47,244366.0,2740720.0,0.26
000903.SH,2010-05-20,2594.74,2607.15,2656.77,2589.76,-34.37,-1.31,232272.0,2815660.0,0.25
000903.SH,2010-05-21,2631.33,2531.45,2632.21,2524.12,36.59,1.41,298058.0,3335350.0,0.32
000903.SH,2010-05-24,2720.86,2647.88,2736.68,2647.88,89.53,3.4,409769.0,4715940.0,0.44
000903.SH,2010-05-25,2651.87,2699.59,2701.5,2640.98,-68.99,-2.54,286910.0,3252800.0,0.31
000903.SH,2010-05-26,2651.71,2655.56,2674.92,2638.16,-0.16,-0.01,196851.0,2202440.0,0.21
000903.SH,2010-05-27,2688.67,2645.74,2695.58,2610.29,36.96,1.39,271328.0,3019530.0,0.29
000903.SH,2010-05-28,2675.69,2712.02,2718.34,2662.38,-12.98,-0.48,253556.0,2807790.0,0.27
000903.SH,2010-05-31,2606.31,2660.22,2678.8,2605.12,-69.38,-2.59,239007.0,2597720.0,0.26
000903.SH,2010-06-01,2581.84,2591.91,2619.67,2559.06,-24.47,-0.94,244009.0,2578320.0,0.26
000903.SH,2010-06-02,2585.32,2566.01,2585.74,2538.39,3.48,0.13,209436.0,2139550.0,0.22
000903.SH,2010-06-03,2566.66,2595.42,2611.68,2566.0,-18.66,-0.72,202995.0,2150490.0,0.22
000903.SH,2010-06-04,2569.91,2554.47,2573.45,2545.26,3.25,0.13,173607.0,1921910.0,0.19
000903.SH,2010-06-07,2515.87,2525.51,2540.64,2501.64,-54.04,-2.1,213909.0,2271120.0,0.23
000903.SH,2010-06-08,2509.62,2515.31,2533.92,2488.18,-6.25,-0.25,172140.0,1934770.0,0.18
000903.SH,2010-06-09,2593.68,2521.42,2601.15,2494.75,84.06,3.35,335370.0,3720810.0,0.36
000903.SH,2010-06-10,2553.42,2564.19,2578.28,2551.19,-40.26,-1.55,218176.0,2373170.0,0.23
000903.SH,2010-06-11,2564.28,2567.99,2588.2,2561.01,10.86,0.43,204020.0,2267780.0,0.22
000903.SH,2010-06-17,2561.01,2582.84,2588.37,2560.69,-3.27,-0.13,160826.0,1710530.0,0.17
000903.SH,2010-06-18,2537.94,2560.58,2583.33,2530.27,-23.07,-0.9,211430.0,2369590.0,0.22
000903.SH,2010-06-21,2622.79,2545.13,2628.96,2534.98,84.85,3.34,330960.0,3710420.0,0.35
000903.SH,2010-06-22,2621.46,2613.21,2632.78,2606.91,-1.33,-0.05,200981.0,2293570.0,0.21
000903.SH,2010-06-23,2597.02,2608.4,2624.6,2575.62,-24.44,-0.93,180018.0,1997650.0,0.19
000903.SH,2010-06-24,2597.69,2590.61,2624.37,2579.38,0.67,0.03,152620.0,1681090.0,0.16
000903.SH,2010-06-25,2588.7,2585.47,2606.83,2570.13,-8.99,-0.35,170048.0,1791700.0,0.18
000903.SH,2010-06-28,2576.91,2587.32,2606.83,2571.86,-11.79,-0.46,162339.0,1715360.0,0.17
000903.SH,2010-06-29,2465.86,2577.83,2583.29,2465.2,-111.05,-4.31,269028.0,2641760.0,0.28
000903.SH,2010-06-30,2444.99,2449.55,2457.94,2433.41,-20.87,-0.85,200785.0,1837530.0,0.21
000903.SH,2010-07-01,2416.12,2439.49,2455.21,2414.22,-28.87,-1.18,168345.0,1635930.0,0.18
000903.SH,2010-07-02,2432.14,2413.72,2438.54,2372.07,16.02,0.66,243339.0,2205560.0,0.26
000903.SH,2010-07-05,2412.37,2408.21,2429.22,2379.99,-19.77,-0.81,185563.0,1708570.0,0.2
000903.SH,2010-07-06,2453.28,2405.7,2454.69,2402.65,40.91,1.7,215790.0,2031500.0,0.23
000903.SH,2010-07-07,2464.37,2451.03,2464.37,2437.7,11.09,0.45,179995.0,1924640.0,0.19
000903.SH,2010-07-08,2460.0,2474.84,2485.83,2451.65,-4.37,-0.18,168566.0,1817790.0,0.18
000903.SH,2010-07-09,2525.39,2463.03,2542.0,2442.89,65.39,2.66,308817.0,3346120.0,0.33
000903.SH,2010-07-12,2552.42,2524.35,2564.11,2513.37,27.03,1.07,309700.0,3547270.0,0.33
000903.SH,2010-07-13,2514.21,2525.94,2527.74,2499.27,-38.21,-1.5,218332.0,2357710.0,0.23
000903.SH,2010-07-14,2530.88,2519.78,2559.92,2518.96,16.67,0.66,256352.0,2694340.0,0.27
000903.SH,2010-07-15,2491.77,2527.88,2557.71,2490.74,-39.11,-1.55,217834.0,2196580.0,0.23
000903.SH,2010-07-16,2496.1,2481.09,2502.13,2460.86,4.33,0.17,203927.0,2025040.0,0.22
000903.SH,2010-07-19,2557.23,2474.57,2566.28,2468.58,61.13,2.45,298010.0,3301620.0,0.31
000903.SH,2010-07-20,2605.34,2559.34,2611.95,2559.34,48.11,1.88,397141.0,4339830.0,0.42
000903.SH,2010-07-21,2611.25,2607.81,2628.45,2598.3,5.91,0.23,374039.0,3799030.0,0.39
000903.SH,2010-07-22,2640.02,2602.2,2642.82,2598.14,28.77,1.1,304322.0,3107040.0,0.32
000903.SH,2010-07-23,2654.51,2645.83,2668.91,2634.49,14.49,0.55,352590.0,3740860.0,0.37
000903.SH,2010-07-26,2663.73,2658.6,2669.63,2633.41,9.22,0.35,257063.0,2909480.0,0.27
000903.SH,2010-07-27,2646.36,2656.15,2662.23,2638.38,-17.37,-0.65,236333.0,2695320.0,0.25
000903.SH,2010-07-28,2713.23,2648.28,2715.46,2637.11,66.87,2.53,420657.0,4461230.0,0.44
000903.SH,2010-07-29,2723.28,2715.38,2734.58,2701.59,10.05,0.37,538111.0,4928170.0,0.56
000903.SH,2010-07-30,2712.59,2717.2,2719.64,2692.05,-10.69,-0.39,318868.0,3152930.0,0.33
000903.SH,2010-08-02,2756.08,2710.72,2761.61,2709.3,43.49,1.6,367247.0,3624700.0,0.38
000903.SH,2010-08-03,2708.23,2762.1,2766.07,2708.02,-47.85,-1.74,414481.0,4140850.0,0.43
000903.SH,2010-08-04,2714.74,2701.79,2717.6,2665.08,6.51,0.24,363969.0,3703580.0,0.38
000903.SH,2010-08-05,2680.33,2713.25,2713.25,2666.48,-34.41,-1.27,343044.0,3542490.0,0.36
000903.SH,2010-08-06,2718.72,2678.66,2720.52,2652.18,38.39,1.43,371004.0,3879470.0,0.39
000903.SH,2010-08-09,2732.36,2712.99,2738.01,2707.15,13.64,0.5,367940.0,4016480.0,0.38
000903.SH,2010-08-10,2656.39,2734.29,2737.73,2655.63,-75.97,-2.78,411012.0,4062960.0,0.43
000903.SH,2010-08-11,2667.72,2648.51,2682.58,2648.51,11.33,0.43,300139.0,2852630.0,0.31
000903.SH,2010-08-12,2634.21,2644.14,2675.77,2629.17,-33.51,-1.26,308590.0,3052420.0,0.32
000903.SH,2010-08-13,2665.44,2635.38,2666.36,2617.2,31.23,1.19,322845.0,3093710.0,0.33
000903.SH,2010-08-16,2726.06,2660.25,2731.06,2652.2,60.62,2.27,416663.0,4547150.0,0.43
000903.SH,2010-08-17,2745.7,2730.84,2752.33,2722.13,19.64,0.72,395912.0,4407380.0,0.41
000903.SH,2010-08-18,2739.74,2748.68,2768.21,2733.27,-5.96,-0.22,352392.0,3815980.0,0.37
000903.SH,2010-08-19,2761.74,2744.87,2778.57,2732.93,22.0,0.8,417335.0,4656430.0,0.43
000903.SH,2010-08-20,2719.06,2750.79,2765.03,2714.01,-42.68,-1.55,376851.0,4081580.0,0.39
000903.SH,2010-08-23,2714.33,2716.71,2740.68,2707.24,-4.73,-0.17,239675.0,2794730.0,0.25
000903.SH,2010-08-24,2721.77,2710.14,2744.68,2684.07,7.44,0.27,292082.0,3052760.0,0.3
000903.SH,2010-08-25,2659.02,2705.67,2715.57,2658.25,-62.75,-2.31,323458.0,3228120.0,0.33
000903.SH,2010-08-26,2661.52,2669.39,2682.23,2650.58,2.5,0.09,223457.0,2471250.0,0.23
000903.SH,2010-08-27,2666.77,2659.44,2668.69,2645.59,5.25,0.2,206821.0,2230300.0,0.21
000903.SH,2010-08-30,2710.3,2679.81,2718.45,2676.62,43.53,1.63,341424.0,3692240.0,0.35
000903.SH,2010-08-31,2691.32,2700.83,2703.18,2680.36,-18.98,-0.7,336531.0,3723310.0,0.35
000903.SH,2010-09-01,2683.5,2695.93,2726.25,2662.09,-7.82,-0.29,413106.0,4438170.0,0.43
000903.SH,2010-09-02,2710.99,2718.6,2724.13,2700.35,27.49,1.02,355090.0,4412160.0,0.37
000903.SH,2010-09-03,2704.31,2714.88,2715.89,2680.27,-6.68,-0.25,359293.0,4124140.0,0.37
000903.SH,2010-09-06,2765.63,2718.98,2770.67,2718.71,61.32,2.27,517073.0,5699350.0,0.53
000903.SH,2010-09-07,2764.7,2769.72,2778.73,2749.12,-0.93,-0.03,358348.0,3967270.0,0.37
000903.SH,2010-09-08,2750.09,2751.94,2751.94,2730.91,-14.61,-0.53,377030.0,4548310.0,0.39
000903.SH,2010-09-09,2692.79,2754.12,2754.12,2688.24,-57.3,-2.08,401577.0,4661160.0,0.41
000903.SH,2010-09-10,2691.02,2694.34,2703.51,2659.15,-1.77,-0.07,304710.0,3411720.0,0.31
000903.SH,2010-09-13,2709.01,2690.72,2726.6,2680.87,17.99,0.67,329359.0,3746950.0,0.34
000903.SH,2010-09-14,2713.2,2717.06,2731.36,2704.29,4.19,0.15,334422.0,3907740.0,0.34
000903.SH,2010-09-15,2665.14,2713.91,2713.91,2658.78,-48.06,-1.77,330465.0,3764160.0,0.34
000903.SH,2010-09-16,2614.29,2661.17,2668.67,2593.87,-50.85,-1.91,382639.0,3818980.0,0.39
000903.SH,2010-09-17,2614.79,2621.92,2629.77,2604.87,0.5,0.02,262478.0,2821390.0,0.27
000903.SH,2010-09-20,2614.81,2618.31,2633.48,2593.49,0.02,0.0,235515.0,2629360.0,0.24
000903.SH,2010-09-21,2623.58,2624.8,2634.01,2612.88,8.77,0.34,169269.0,2030200.0,0.17
000903.SH,2010-09-27,2653.46,2632.5,2654.4,2625.5,29.88,1.14,256799.0,3098980.0,0.26
000903.SH,2010-09-28,2625.85,2647.71,2647.71,2621.08,-27.61,-1.04,319109.0,4242480.0,0.33
000903.SH,2010-09-29,2626.22,2620.99,2656.88,2620.17,0.37,0.01,317797.0,3956630.0,0.33
000903.SH,2010-09-30,2683.14,2611.74,2684.08,2609.97,56.92,2.17,357150.0,4245080.0,0.37
000903.SH,2010-10-08,2789.09,2710.74,2798.63,2709.89,105.95,3.95,566588.0,7231300.0,0.58
000903.SH,2010-10-11,2887.75,2811.53,2907.72,2811.53,98.66,3.54,933501.0,11663700.0,0.94
000903.SH,2010-10-12,2921.11,2877.58,2922.6,2863.17,33.36,1.16,733127.0,9729300.0,0.74
000903.SH,2010-10-13,2972.54,2924.2,2974.08,2918.1,51.43,1.76,807408.0,10595800.0,0.81
000903.SH,2010-10-14,3003.44,3005.85,3060.22,2992.85,30.9,1.04,1165240.0,13468400.0,1.18
000903.SH,2010-10-15,3122.81,2986.36,3122.81,2981.03,119.37,3.97,1290080.0,14935100.0,1.29
000903.SH,2010-10-18,3107.43,3143.94,3201.02,3100.96,-15.38,-0.49,1364040.0,16193500.0,1.37
000903.SH,2010-10-19,3167.81,3101.52,3167.84,3077.53,60.38,1.94,762309.0,9596150.0,0.77
000903.SH,2010-10-20,3185.07,3105.46,3229.17,3103.69,17.26,0.54,998311.0,13755500.0,1.0
000903.SH,2010-10-21,3139.98,3190.41,3200.13,3114.51,-45.09,-1.42,707823.0,9487080.0,0.71
000903.SH,2010-10-22,3131.92,3129.0,3164.99,3106.43,-8.06,-0.26,576462.0,8181350.0,0.58
000903.SH,2010-10-25,3228.56,3139.4,3229.19,3111.67,96.64,3.09,780857.0,11300700.0,0.78
000903.SH,2010-10-26,3205.16,3239.07,3248.85,3180.05,-23.4,-0.72,782488.0,10838200.0,0.78
000903.SH,2010-10-27,3144.33,3189.4,3232.03,3140.31,-60.83,-1.9,636969.0,8743280.0,0.64
000903.SH,2010-10-28,3139.37,3132.6,3160.28,3114.67,-4.96,-0.16,530032.0,7121840.0,0.53
000903.SH,2010-10-29,3102.58,3141.17,3143.64,3085.67,-36.79,-1.17,532382.0,7188580.0,0.53
000903.SH,2010-11-01,3177.82,3111.57,3177.82,3111.57,75.24,2.43,657327.0,9046940.0,0.66
000903.SH,2010-11-02,3166.61,3190.28,3216.71,3140.58,-11.21,-0.35,811917.0,11734000.0,0.81
000903.SH,2010-11-03,3147.53,3166.21,3191.8,3126.88,-19.08,-0.6,743070.0,9563280.0,0.74
000903.SH,2010-11-04,3189.64,3152.63,3190.84,3147.55,42.11,1.34,622466.0,8207600.0,0.62
000903.SH,2010-11-05,3219.76,3244.98,3259.75,3199.61,30.12,0.94,743157.0,9884860.0,0.74
000903.SH,2010-11-08,3238.25,3231.85,3240.59,3205.93,18.49,0.57,650048.0,8635310.0,0.56
000903.SH,2010-11-09,3196.93,3237.52,3237.52,3176.87,-41.32,-1.28,621337.0,8490690.0,0.53
000903.SH,2010-11-10,3158.49,3177.4,3177.4,3138.2,-38.44,-1.2,636885.0,8849370.0,0.55
000903.SH,2010-11-11,3187.64,3156.73,3225.67,3150.13,29.15,0.92,797027.0,11401700.0,0.67
000903.SH,2010-11-12,3001.69,3166.26,3177.83,2995.26,-185.95,-5.83,926179.0,12183000.0,0.78
000903.SH,2010-11-15,3004.55,3008.62,3023.9,2947.99,2.86,0.1,617597.0,7710290.0,0.52
000903.SH,2010-11-16,2875.43,2999.28,2999.28,2865.47,-129.12,-4.3,592179.0,7802720.0,0.5
000903.SH,2010-11-17,2832.7,2835.16,2881.42,2818.43,-42.73,-1.49,471729.0,6303480.0,0.4
000903.SH,2010-11-18,2869.75,2859.04,2881.11,2830.17,37.05,1.31,367117.0,4938050.0,0.31
000903.SH,2010-11-19,2886.44,2887.81,2890.23,2798.05,16.69,0.58,454171.0,5948450.0,0.38
000903.SH,2010-11-22,2867.68,2856.74,2896.05,2846.4,-18.76,-0.65,401948.0,5267840.0,0.34
000903.SH,2010-11-23,2811.36,2854.98,2854.98,2775.82,-56.32,-1.96,403203.0,5230600.0,0.34
000903.SH,2010-11-24,2862.85,2797.04,2872.36,2797.04,51.49,1.83,408371.0,5289410.0,0.34
000903.SH,2010-11-25,2906.47,2882.3,2908.84,2852.07,43.62,1.52,445055.0,5789270.0,0.37
000903.SH,2010-11-26,2878.97,2898.29,2908.23,2861.5,-27.5,-0.95,335125.0,4798730.0,0.28
000903.SH,2010-11-29,2870.0,2866.63,2886.21,2846.89,-8.97,-0.31,294115.0,4095880.0,0.25
000903.SH,2010-11-30,2821.46,2866.24,2880.81,2763.23,-48.54,-1.69,427557.0,5517180.0,0.36
000903.SH,2010-12-01,2825.64,2813.98,2836.35,2801.5,4.18,0.15,237620.0,3166870.0,0.2
000903.SH,2010-12-02,2842.2,2870.93,2876.74,2841.44,16.56,0.59,320704.0,4163930.0,0.27
000903.SH,2010-12-03,2851.32,2849.4,2862.23,2833.09,9.12,0.32,255883.0,3378270.0,0.21
000903.SH,2010-12-06,2875.33,2861.93,2889.55,2850.21,24.01,0.84,336873.0,4480150.0,0.28
000903.SH,2010-12-07,2901.99,2862.49,2915.7,2830.6,26.66,0.93,333735.0,4632080.0,0.28
000903.SH,2010-12-08,2868.96,2895.04,2911.02,2864.87,-33.03,-1.14,336799.0,4471590.0,0.28
000903.SH,2010-12-09,2832.95,2855.05,2875.71,2831.14,-36.01,-1.26,368714.0,4161760.0,0.3
000903.SH,2010-12-10,2866.67,2820.72,2875.69,2815.7,33.72,1.19,319185.0,3891500.0,0.26
000903.SH,2010-12-13,2953.61,2877.71,2953.75,2872.42,86.94,3.03,571809.0,7155190.0,0.47
000903.SH,2010-12-14,2953.07,2960.37,2969.34,2943.94,-0.54,-0.02,463790.0,5888280.0,0.38
000903.SH,2010-12-15,2933.65,2954.05,2965.63,2930.26,-19.42,-0.66,384091.0,5200870.0,0.32
000903.SH,2010-12-16,2914.88,2934.14,2941.19,2909.49,-18.77,-0.64,313220.0,4052650.0,0.26
000903.SH,2010-12-17,2907.26,2914.64,2915.05,2896.12,-7.62,-0.26,236998.0,3235260.0,0.19
000903.SH,2010-12-20,2861.6,2918.38,2927.71,2816.44,-45.66,-1.57,375804.0,5091860.0,0.31
000903.SH,2010-12-21,2933.9,2868.63,2936.59,2856.91,72.3,2.53,438863.0,5828760.0,0.36
000903.SH,2010-12-22,2899.6,2937.11,2947.06,2886.87,-34.3,-1.17,368557.0,4836050.0,0.3
000903.SH,2010-12-23,2884.16,2895.29,2928.58,2877.06,-15.44,-0.53,346091.0,4235840.0,0.28
000903.SH,2010-12-24,2870.52,2867.08,2888.41,2847.47,-13.64,-0.47,300518.0,3750210.0,0.25
000903.SH,2010-12-27,2818.73,2886.5,2920.37,2812.41,-51.79,-1.8,401389.0,5391950.0,0.33
000903.SH,2010-12-28,2775.0,2807.16,2816.67,2773.63,-43.73,-1.55,314830.0,3874990.0,0.26
000903.SH,2010-12-29,2782.66,2779.27,2787.7,2754.97,7.66,0.28,264539.0,3218940.0,0.22
000903.SH,2010-12-30,2779.79,2783.42,2795.49,2747.17,-2.87,-0.1,319965.0,3678980.0,0.26
000903.SH,2010-12-31,2830.35,2784.31,2831.96,2780.86,50.56,1.82,359694.0,4619210.0,0.29
000903.SH,2011-01-04,2886.61,2856.02,2891.17,2843.55,56.26,1.99,493848.0,6622020.0,0.4
000903.SH,2011-01-05,2870.77,2867.64,2888.91,2858.6,-15.84,-0.55,468031.0,6187640.0,0.38
000903.SH,2011-01-06,2850.58,2871.66,2888.89,2842.12,-20.19,-0.7,316368.0,4521600.0,0.26
000903.SH,2011-01-07,2873.52,2849.3,2912.67,2831.52,22.94,0.8,548674.0,6627580.0,0.44
000903.SH,2011-01-10,2826.92,2867.12,2890.68,2823.4,-46.6,-1.62,395241.0,4662020.0,0.32
000903.SH,2011-01-11,2852.53,2816.28,2860.11,2813.96,25.61,0.91,349948.0,4167760.0,0.28
000903.SH,2011-01-12,2872.91,2862.03,2881.51,2833.27,20.38,0.71,361834.0,4008230.0,0.29
000903.SH,2011-01-13,2871.58,2883.21,2885.34,2858.56,-1.33,-0.05,320135.0,3766460.0,0.26
000903.SH,2011-01-14,2832.49,2860.39,2860.39,2824.29,-39.09,-1.36,311774.0,3716360.0,0.25
000903.SH,2011-01-17,2730.78,2809.53,2821.22,2723.79,-101.71,-3.59,402302.0,4658080.0,0.33
000903.SH,2011-01-18,2735.55,2725.12,2744.14,2711.14,4.77,0.17,251048.0,2889500.0,0.2
000903.SH,2011-01-19,2790.02,2736.59,2790.73,2726.32,54.47,1.99,324089.0,3715360.0,0.26
000903.SH,2011-01-20,2701.46,2783.44,2783.44,2701.28,-88.56,-3.17,355788.0,3895810.0,0.29
000903.SH,2011-01-21,2742.01,2694.57,2789.03,2694.57,40.55,1.5,432142.0,4455390.0,0.35
000903.SH,2011-01-24,2724.34,2743.91,2759.7,2713.34,-17.67,-0.64,372127.0,3767110.0,0.3
000903.SH,2011-01-25,2716.99,2721.25,2734.04,2699.9,-7.35,-0.27,287878.0,3011270.0,0.23
000903.SH,2011-01-26,2747.5,2718.68,2752.4,2718.18,30.51,1.12,242794.0,2604130.0,0.2
000903.SH,2011-01-27,2787.16,2723.33,2795.76,2707.41,39.66,1.44,477263.0,5177300.0,0.39
000903.SH,2011-01-28,2785.89,2780.12,2795.91,2765.23,-1.27,-0.05,351059.0,4005810.0,0.28
000903.SH,2011-01-31,2817.62,2784.88,2818.17,2781.48,31.73,1.14,366000.0,4142900.0,0.3
000903.SH,2011-02-01,2817.68,2824.87,2826.19,2803.95,0.06,0.0,267928.0,3200820.0,0.22
000903.SH,2011-02-09,2784.41,2799.47,2828.89,2778.48,-33.27,-1.18,319039.0,3805730.0,0.26
000903.SH,2011-02-10,2834.56,2778.24,2836.15,2768.55,50.15,1.8,345656.0,4252830.0,0.28
000903.SH,2011-02-11,2844.27,2829.44,2855.41,2823.04,9.71,0.34,412342.0,5008660.0,0.33
000903.SH,2011-02-14,2942.19,2845.26,2949.15,2845.26,97.92,3.44,746234.0,8774740.0,0.6
000903.SH,2011-02-15,2934.13,2946.15,2974.53,2932.09,-8.06,-0.27,648620.0,7974300.0,0.52
000903.SH,2011-02-16,2952.63,2927.08,2952.87,2909.34,18.5,0.63,510963.0,6385280.0,0.41
000903.SH,2011-02-17,2945.24,2957.27,2968.4,2924.51,-7.39,-0.25,474429.0,6031170.0,0.38
000903.SH,2011-02-18,2916.64,2940.9,2944.79,2910.15,-28.6,-0.97,388865.0,4967230.0,0.31
000903.SH,2011-02-21,2948.19,2900.02,2948.72,2897.51,31.55,1.08,434819.0,5258650.0,0.35
000903.SH,2011-02-22,2863.92,2956.85,2958.85,2862.73,-84.27,-2.86,599402.0,7317730.0,0.48
000903.SH,2011-02-23,2868.47,2854.44,2874.31,2845.73,4.55,0.16,397319.0,4917880.0,0.32
000903.SH,2011-02-24,2880.6,2864.48,2885.66,2850.53,12.13,0.42,353121.0,4539380.0,0.28
000903.SH,2011-02-25,2888.77,2880.42,2906.46,2856.58,8.17,0.28,328920.0,4392660.0,0.26
000903.SH,2011-02-28,2923.64,2891.49,2925.6,2872.48,34.87,1.21,397275.0,5542840.0,0.32
000903.SH,2011-03-01,2939.08,2924.77,2957.55,2920.8,15.44,0.53,476483.0,6234290.0,0.38
000903.SH,2011-03-02,2936.51,2922.65,2948.84,2903.08,-2.57,-0.09,473894.0,6079180.0,0.38
000903.SH,2011-03-03,2933.23,2942.36,2978.23,2932.37,-3.28,-0.11,660148.0,7557960.0,0.53
000903.SH,2011-03-04,2977.28,2934.57,2980.94,2930.69,44.05,1.5,464696.0,5826760.0,0.37
000903.SH,2011-03-07,3038.18,2993.67,3042.57,2993.67,60.9,2.05,679798.0,9298930.0,0.55
000903.SH,2011-03-08,3037.59,3039.58,3049.4,3015.2,-0.59,-0.02,461475.0,6334540.0,0.37
000903.SH,2011-03-09,3040.1,3045.02,3058.53,3026.8,2.51,0.08,448543.0,5899840.0,0.36
000903.SH,2011-03-10,2979.86,3031.48,3031.48,2978.93,-60.24,-1.98,438843.0,5967240.0,0.35
000903.SH,2011-03-11,2945.27,2964.13,2984.14,2938.09,-34.59,-1.16,345729.0,4608140.0,0.28
000903.SH,2011-03-14,2954.1,2938.17,2957.67,2929.66,8.83,0.3,320775.0,4216600.0,0.26
000903.SH,2011-03-15,2900.94,2942.44,2942.44,2854.59,-53.16,-1.8,495451.0,6308850.0,0.4
000903.SH,2011-03-16,2941.62,2903.06,2944.95,2902.87,40.68,1.4,381377.0,5223320.0,0.3
000903.SH,2011-03-17,2901.52,2913.05,2937.6,2891.63,-40.1,-1.36,424020.0,5678920.0,0.34
000903.SH,2011-03-18,2918.41,2931.1,2939.59,2910.77,16.89,0.58,322331.0,4448750.0,0.26
000903.SH,2011-03-21,2915.9,2925.14,2941.38,2904.75,-2.51,-0.09,298445.0,4102320.0,0.24
000903.SH,2011-03-22,2937.75,2926.93,2943.48,2892.04,21.85,0.75,314286.0,3981680.0,0.25
000903.SH,2011-03-23,2970.27,2936.47,2973.64,2931.68,32.52,1.11,381462.0,4720100.0,0.3
000903.SH,2011-03-24,2956.84,2974.3,2977.4,2955.52,-13.43,-0.45,290010.0,3759360.0,0.23
000903.SH,2011-03-25,2998.2,2961.63,3008.33,2959.53,41.36,1.4,470346.0,5966320.0,0.38
000903.SH,2011-03-28,2999.46,3011.97,3035.4,2996.5,1.26,0.04,520417.0,6627750.0,0.42
000903.SH,2011-03-29,2982.41,3000.07,3026.7,2981.22,-17.05,-0.57,564689.0,6670960.0,0.45
000903.SH,2011-03-30,2981.42,2982.33,3003.0,2960.86,-0.99,-0.03,432809.0,5162740.0,0.35
000903.SH,2011-03-31,2955.12,2982.91,2991.33,2943.22,-26.3,-0.88,317467.0,4027680.0,0.25
000903.SH,2011-04-01,3007.85,2956.39,3007.94,2954.89,52.73,1.78,351555.0,4458860.0,0.28
000903.SH,2011-04-06,3053.67,3007.94,3059.89,3007.94,45.82,1.52,698564.0,8353380.0,0.56
000903.SH,2011-04-07,3066.62,3056.84,3075.36,3048.84,12.95,0.42,521000.0,6188650.0,0.41
000903.SH,2011-04-08,3082.78,3062.63,3085.09,3055.52,16.16,0.53,401784.0,5228530.0,0.32
000903.SH,2011-04-11,3064.39,3091.01,3114.79,3063.11,-18.39,-0.6,618252.0,7586810.0,0.49
000903.SH,2011-04-12,3061.07,3056.37,3081.52,3044.29,-3.32,-0.11,595088.0,6212300.0,0.47
000903.SH,2011-04-13,3107.1,3045.68,3107.1,3034.77,46.03,1.5,509036.0,5690820.0,0.41
000903.SH,2011-04-14,3087.88,3109.54,3116.89,3082.03,-19.22,-0.62,526369.0,5641440.0,0.42
000903.SH,2011-04-15,3097.31,3079.71,3114.87,3063.03,9.43,0.31,458349.0,5192050.0,0.36
000903.SH,2011-04-18,3100.16,3085.26,3115.34,3077.89,2.85,0.09,481152.0,5287580.0,0.38
000903.SH,2011-04-19,3039.9,3079.05,3079.05,3037.76,-60.26,-1.94,437650.0,4866000.0,0.35
000903.SH,2011-04-20,3029.96,3043.89,3053.22,3018.06,-9.94,-0.33,371105.0,4505710.0,0.29
000903.SH,2011-04-21,3049.65,3046.04,3066.6,3036.71,19.69,0.65,380651.0,4415210.0,0.3
000903.SH,2011-04-22,3035.24,3050.17,3060.88,3027.5,-14.41,-0.47,362521.0,4099430.0,0.29
000903.SH,2011-04-25,2996.74,3029.57,3029.57,2992.98,-38.5,-1.27,396238.0,4936330.0,0.31
000903.SH,2011-04-26,2982.63,2991.03,3005.02,2969.29,-14.11,-0.47,325848.0,3935180.0,0.26
000903.SH,2011-04-27,2971.78,2994.98,3010.78,2954.49,-10.85,-0.36,352528.0,3903280.0,0.28
000903.SH,2011-04-28,2950.46,2989.77,3013.42,2948.93,-21.32,-0.72,389113.0,4348530.0,0.31
000903.SH,2011-04-29,2967.38,2949.22,2969.01,2925.84,16.92,0.57,336820.0,3628580.0,0.27
000903.SH,2011-05-03,2977.98,2966.69,2980.52,2941.47,10.6,0.36,303897.0,3328740.0,0.24
000903.SH,2011-05-04,2897.08,2960.71,2960.71,2889.11,-80.9,-2.72,367499.0,4360050.0,0.29
