Instrument,Date,Close,Open,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount
399370.SZ,2012-07-05,2750.97,2777.94,2777.94,2738.54,2790.84,-39.873,-1.4287,23138100.0,29152500.0
399370.SZ,2012-07-06,2813.69,2758.04,2814.87,2747.15,2750.97,62.717,2.2798,34168500.0,46507900.0
399370.SZ,2012-07-09,2753.94,2796.21,2815.37,2752.49,2813.69,-59.745,-2.1234,34881600.0,46776500.0
399370.SZ,2012-07-10,2737.71,2746.21,2761.82,2733.27,2753.94,-16.233,-0.5894,26555500.0,34249400.0
399370.SZ,2012-07-11,2765.01,2732.86,2765.14,2728.63,2737.71,27.302,0.9973,24502700.0,33016000.0
399370.SZ,2012-07-12,2792.0,2759.79,2803.17,2740.35,2765.01,26.993,0.9762,35146900.0,50368400.0
399370.SZ,2012-07-13,2789.79,2781.26,2811.02,2778.16,2792.0,-2.216,-0.0794,24660700.0,34130300.0
399370.SZ,2012-07-16,2716.23,2790.87,2791.14,2715.65,2789.79,-73.561,-2.6368,29346500.0,38570600.0
399370.SZ,2012-07-17,2726.43,2706.88,2731.89,2700.17,2716.23,10.199,0.3755,22310200.0,30938200.0
399370.SZ,2012-07-18,2718.72,2724.41,2734.47,2668.58,2726.43,-7.711,-0.2828,31026900.0,36224500.0
399370.SZ,2012-07-19,2733.88,2711.35,2755.19,2703.73,2718.72,15.161,0.5577,30069900.0,35258000.0
399370.SZ,2012-07-20,2703.58,2724.63,2738.81,2696.62,2733.88,-30.295,-1.1081,25467100.0,29440700.0
399370.SZ,2012-07-23,2669.25,2683.23,2683.23,2656.12,2703.58,-34.337,-1.2701,21450400.0,25662900.0
399370.SZ,2012-07-24,2686.5,2654.28,2704.97,2653.36,2669.25,17.25,0.6463,20260900.0,24682000.0
399370.SZ,2012-07-25,2671.38,2677.77,2693.04,2667.06,2686.5,-15.118,-0.5627,19453300.0,22687500.0
399370.SZ,2012-07-26,2652.4,2671.53,2687.38,2650.11,2671.38,-18.979,-0.7105,22305500.0,26376200.0
399370.SZ,2012-07-27,2649.75,2658.94,2667.44,2639.56,2652.4,-2.651,-0.0999,21974700.0,27713100.0
399370.SZ,2012-07-30,2629.65,2649.14,2669.47,2624.11,2649.75,-20.099,-0.7585,21035900.0,24542400.0
399370.SZ,2012-07-31,2618.15,2628.67,2642.1,2612.73,2629.65,-11.497,-0.4372,21135800.0,24766200.0
399370.SZ,2012-08-01,2652.15,2615.6,2669.4,2615.6,2618.15,34.0,1.2986,21821300.0,26188300.0
399370.SZ,2012-08-02,2625.62,2647.48,2655.4,2612.93,2652.15,-26.535,-1.0005,22390800.0,24382900.0
399370.SZ,2012-08-03,2654.04,2630.88,2654.13,2616.85,2625.62,28.424,1.0826,21784700.0,26377900.0
399370.SZ,2012-08-06,2700.99,2648.46,2702.01,2645.86,2654.04,46.95,1.769,28502300.0,35852700.0
399370.SZ,2012-08-07,2711.44,2698.07,2711.67,2694.11,2700.99,10.453,0.387,27947400.0,34824400.0
399370.SZ,2012-08-08,2706.75,2712.16,2724.62,2694.41,2711.44,-4.689,-0.1729,27582100.0,34895900.0
399370.SZ,2012-08-09,2745.91,2704.51,2746.13,2698.34,2706.75,39.159,1.4467,29320600.0,40063200.0
399370.SZ,2012-08-10,2727.59,2740.32,2744.64,2720.6,2745.91,-18.326,-0.6674,26014500.0,35160300.0
399370.SZ,2012-08-13,2675.19,2721.54,2721.54,2674.48,2727.59,-52.396,-1.921,26802600.0,33213900.0
399370.SZ,2012-08-14,2680.83,2674.0,2682.24,2634.37,2675.19,5.642,0.2109,26575100.0,34166200.0
399370.SZ,2012-08-15,2653.37,2672.87,2672.87,2651.53,2680.83,-27.464,-1.0245,22172400.0,24888100.0
399370.SZ,2012-08-16,2635.11,2647.09,2655.17,2632.2,2653.37,-18.263,-0.6883,18105100.0,22065300.0
399370.SZ,2012-08-17,2623.29,2632.8,2635.77,2599.8,2635.11,-11.813,-0.4483,17625000.0,23616800.0
399370.SZ,2012-08-20,2615.17,2603.5,2621.85,2587.84,2623.29,-8.123,-0.3096,17977200.0,21749300.0
399370.SZ,2012-08-21,2638.1,2615.66,2652.69,2612.09,2615.17,22.927,0.8767,23908700.0,29510800.0
399370.SZ,2012-08-22,2608.56,2640.38,2642.05,2597.23,2638.1,-29.538,-1.1197,23967000.0,27450100.0
399370.SZ,2012-08-23,2617.5,2610.23,2626.01,2592.37,2608.56,8.937,0.3426,22457300.0,29027500.0
399370.SZ,2012-08-24,2581.6,2610.47,2613.38,2580.08,2617.5,-35.892,-1.3712,23217300.0,27905200.0
399370.SZ,2012-08-27,2524.76,2571.18,2571.18,2523.9,2581.6,-56.846,-2.202,23693400.0,27828100.0
399370.SZ,2012-08-28,2532.44,2520.7,2547.54,2514.96,2524.76,7.684,0.3043,20150200.0,22229900.0
399370.SZ,2012-08-29,2505.61,2524.6,2537.01,2505.39,2532.44,-26.827,-1.0593,19416100.0,22640300.0
399370.SZ,2012-08-30,2482.72,2493.03,2509.0,2453.73,2505.61,-22.894,-0.9137,24485600.0,28264400.0
399370.SZ,2012-08-31,2482.63,2477.71,2497.79,2476.04,2482.72,-0.088,-0.0035,17534000.0,18548900.0
399370.SZ,2012-09-03,2527.82,2482.76,2534.73,2480.66,2482.63,45.183,1.82,25156200.0,27584700.0
399370.SZ,2012-09-04,2502.39,2536.39,2538.8,2497.5,2527.82,-25.429,-1.006,23107000.0,27240000.0
399370.SZ,2012-09-05,2499.41,2496.41,2509.3,2481.46,2502.39,-2.973,-0.1188,23602400.0,24177800.0
399370.SZ,2012-09-06,2523.08,2504.86,2523.34,2499.45,2499.41,23.665,0.9468,22229000.0,22606600.0
399370.SZ,2012-09-07,2632.79,2543.02,2660.67,2543.02,2523.08,109.71,4.3483,55562400.0,60567300.0
399370.SZ,2012-09-10,2646.12,2641.82,2657.2,2632.0,2632.79,13.332,0.5064,45590500.0,50061000.0
399370.SZ,2012-09-11,2630.09,2632.97,2632.97,2609.73,2646.12,-16.03,-0.6058,31623500.0,34321500.0
399370.SZ,2012-09-12,2644.54,2644.91,2662.46,2619.21,2630.09,14.447,0.5493,33454800.0,36396900.0
399370.SZ,2012-09-13,2609.16,2641.93,2647.76,2608.85,2644.54,-35.376,-1.3377,28198400.0,29570100.0
399370.SZ,2012-09-14,2626.72,2637.52,2647.44,2605.3,2609.16,17.562,0.6731,36875700.0,40877400.0
399370.SZ,2012-09-17,2559.51,2622.44,2625.98,2559.51,2626.72,-67.214,-2.5589,32265900.0,34997900.0
399370.SZ,2012-09-18,2538.59,2547.06,2559.09,2529.8,2559.51,-20.917,-0.8172,21534200.0,23767000.0
399370.SZ,2012-09-19,2551.92,2539.93,2553.6,2528.16,2538.59,13.323,0.5248,21255600.0,25363000.0
399370.SZ,2012-09-20,2490.34,2543.43,2543.43,2488.42,2551.92,-61.575,-2.4129,28982100.0,31402800.0
399370.SZ,2012-09-21,2490.47,2482.82,2512.47,2476.72,2490.34,0.133,0.0053,26176800.0,28334100.0
399370.SZ,2012-09-24,2510.15,2472.84,2520.44,2457.58,2490.47,19.674,0.79,24093600.0,25499300.0
399370.SZ,2012-09-25,2502.16,2505.3,2524.79,2495.3,2510.15,-7.991,-0.3183,18706900.0,21414400.0
399370.SZ,2012-09-26,2467.59,2498.93,2509.62,2463.56,2502.16,-34.569,-1.3816,19109500.0,20602400.0
399370.SZ,2012-09-27,2535.34,2467.13,2550.85,2467.13,2467.59,67.748,2.7455,29576600.0,32238700.0
399370.SZ,2012-09-28,2587.36,2520.47,2589.16,2517.69,2535.34,52.027,2.0521,33689100.0,38499000.0
399370.SZ,2012-10-08,2558.79,2585.82,2597.6,2546.47,2587.36,-28.577,-1.1045,21083100.0,24399500.0
399370.SZ,2012-10-09,2620.82,2568.54,2621.27,2568.54,2558.79,62.038,2.4245,31144400.0,34435400.0
399370.SZ,2012-10-10,2630.07,2614.11,2631.39,2606.28,2620.82,9.246,0.3528,29701100.0,31070500.0
399370.SZ,2012-10-11,2603.83,2622.16,2630.44,2602.12,2630.07,-26.235,-0.9975,29974200.0,31063500.0
399370.SZ,2012-10-12,2599.44,2612.06,2634.29,2581.68,2603.83,-4.397,-0.1689,25715000.0,26089200.0
399370.SZ,2012-10-15,2589.27,2602.17,2604.85,2569.56,2599.44,-10.171,-0.3913,22488800.0,24876400.0
399370.SZ,2012-10-16,2601.18,2587.91,2619.74,2583.1,2589.27,11.908,0.4599,22511300.0,25783900.0
399370.SZ,2012-10-17,2606.14,2609.83,2614.37,2580.64,2601.18,4.965,0.1909,23673800.0,24470600.0
399370.SZ,2012-10-18,2651.89,2610.23,2656.35,2609.75,2606.14,45.752,1.7555,34662300.0,35223400.0
399370.SZ,2012-10-19,2652.47,2652.19,2665.15,2647.66,2651.89,0.573,0.0216,28320900.0,28757100.0
399370.SZ,2012-10-22,2662.87,2637.39,2667.88,2630.15,2652.47,10.409,0.3924,24873200.0,26098800.0
399370.SZ,2012-10-23,2623.7,2662.86,2665.88,2621.52,2662.87,-39.17,-1.471,27336800.0,27584800.0
399370.SZ,2012-10-24,2617.86,2611.45,2633.8,2609.79,2623.7,-5.843,-0.2227,24447000.0,23602100.0
399370.SZ,2012-10-25,2592.19,2616.81,2632.22,2589.05,2617.86,-25.676,-0.9808,29051800.0,26936100.0
399370.SZ,2012-10-26,2541.19,2591.58,2594.72,2525.18,2592.19,-50.997,-1.9673,28276300.0,27972200.0
399370.SZ,2012-10-29,2532.08,2532.84,2544.74,2521.06,2541.19,-9.11,-0.3585,21257900.0,20650100.0
399370.SZ,2012-10-30,2539.09,2531.33,2560.53,2531.33,2532.08,7.01,0.2768,24833500.0,23084900.0
399370.SZ,2012-10-31,2558.8,2543.09,2559.79,2533.67,2539.09,19.716,0.7765,23473600.0,22886800.0
399370.SZ,2012-11-01,2611.02,2561.35,2617.36,2561.35,2558.8,52.22,2.0408,36118300.0,35770700.0
399370.SZ,2012-11-02,2619.12,2610.05,2622.95,2594.54,2611.02,8.093,0.31,31957500.0,29826900.0
399370.SZ,2012-11-05,2607.88,2612.65,2629.91,2596.93,2619.12,-11.233,-0.4289,27398900.0,27481500.0
399370.SZ,2012-11-06,2594.31,2606.79,2607.86,2559.54,2607.88,-13.573,-0.5205,26641300.0,28010300.0
399370.SZ,2012-11-07,2591.9,2591.53,2605.81,2580.84,2594.31,-2.407,-0.0928,23815400.0,26660200.0
399370.SZ,2012-11-08,2542.91,2569.91,2582.02,2542.91,2591.9,-48.996,-1.8903,25644200.0,25453300.0
399370.SZ,2012-11-09,2535.72,2538.24,2552.06,2529.51,2542.91,-7.192,-0.2828,19658800.0,19069000.0
399370.SZ,2012-11-12,2544.32,2537.53,2551.91,2523.15,2535.72,8.602,0.3392,21398100.0,22555300.0
399370.SZ,2012-11-13,2497.93,2543.02,2543.02,2494.36,2544.32,-46.387,-1.8232,21974000.0,22158900.0
399370.SZ,2012-11-14,2508.74,2498.44,2509.96,2485.79,2497.93,10.811,0.4328,17788500.0,18363700.0
399370.SZ,2012-11-15,2475.22,2495.14,2508.71,2473.54,2508.74,-33.521,-1.3362,17979400.0,18379000.0
