Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Ind_class
688396.SH,2020-06-11,41.68,41.01,42.82,41.01,41.67,-0.66,-1.5839,156684.0,657552.0,6.6073,6.6073,0.99,124.428,100.99,5.1153,8.6831,8.3963,,,121593.0,23713.7,23713.7,4986510.0,972499.0,1.0007,半导体
688396.SH,2020-06-12,39.51,39.86,40.27,39.37,41.01,-1.15,-2.8042,171660.0,684127.0,7.2388,7.2388,1.11,120.938,98.1582,4.9719,8.4396,8.1609,,,121593.0,23713.7,23713.7,4846680.0,945228.0,1.0007,半导体
688396.SH,2020-06-15,39.15,38.39,39.39,38.37,39.86,-1.47,-3.6879,163815.0,637238.0,6.908,6.908,1.08,116.478,94.5382,4.7885,8.1284,7.8599,,,121593.0,23713.7,23713.7,4667940.0,910369.0,1.0007,半导体
688396.SH,2020-06-16,38.97,39.31,39.49,38.61,38.39,0.92,2.3965,113105.0,442813.0,4.7696,4.7696,0.78,119.27,96.8037,4.9033,8.3231,8.0483,,,121593.0,23713.7,23713.7,4779800.0,932186.0,1.0007,半导体
688396.SH,2020-06-17,39.37,38.47,39.49,38.03,39.31,-0.84,-2.1369,149567.0,576749.0,6.3072,6.3072,1.07,116.721,94.7352,4.7985,8.1453,7.8763,,,121593.0,23713.7,23713.7,4677660.0,912266.0,1.0007,半导体
688396.SH,2020-06-18,38.44,39.1,39.33,38.32,38.47,0.63,1.6376,113458.0,441574.0,4.7845,4.7845,0.75,118.633,96.2866,4.8771,8.2787,8.0053,,,121593.0,23713.7,23713.7,4754270.0,927206.0,1.0007,半导体
688396.SH,2020-06-19,39.15,39.46,39.85,38.82,39.1,0.36,0.9207,120027.0,472757.0,5.0615,5.0615,0.84,119.725,97.1731,4.922,8.3549,8.079,,,121593.0,23713.7,23713.7,4798040.0,935743.0,1.0007,半导体
688396.SH,2020-06-22,40.0,40.5,41.4,40.0,39.46,1.04,2.6356,232976.0,950759.0,9.8245,9.8245,1.77,122.88,99.7342,5.0517,8.5751,8.2919,,,121593.0,23713.7,23713.7,4924500.0,960405.0,1.0007,半导体
688396.SH,2020-06-23,40.36,39.95,40.72,39.6,40.5,-0.55,-1.358,140135.0,560031.0,5.9095,5.9095,0.96,121.212,98.3798,4.9831,8.4587,8.1793,,,121593.0,23713.7,23713.7,4857620.0,947362.0,1.0007,半导体
688396.SH,2020-06-24,40.18,41.51,41.76,40.18,39.95,1.56,3.9049,247755.0,1019660.0,10.4478,10.4478,1.64,125.945,102.221,5.1777,8.789,8.4987,,,121593.0,23713.7,23713.7,5047310.0,984356.0,1.0007,半导体
688396.SH,2020-06-29,41.45,41.27,42.56,40.69,41.51,-0.24,-0.5782,191368.0,794057.0,8.0699,8.0699,1.12,125.217,101.63,5.1478,8.7381,8.4496,,,121593.0,23713.7,23713.7,5018120.0,978664.0,1.0007,半导体
688396.SH,2020-06-30,41.65,43.44,44.26,41.65,41.27,2.17,5.2581,336193.0,1447660.0,14.1772,14.1772,1.8,131.801,106.974,5.4184,9.1976,8.8939,,,121593.0,23713.7,23713.7,5281980.0,1030120.0,1.0007,半导体
688396.SH,2020-07-01,44.66,45.68,46.6,43.5,43.44,2.24,5.1565,409209.0,1855900.0,17.2562,17.2562,1.78,138.597,112.49,5.6978,9.6719,9.3525,,,121593.0,23713.7,23713.7,5554350.0,1083240.0,1.0007,半导体
688396.SH,2020-07-02,45.18,50.39,53.0,44.95,45.68,4.71,10.3109,544522.0,2618650.0,22.9623,22.9623,2.06,152.887,124.089,6.2853,10.6691,10.3168,,,121593.0,23713.7,23713.7,6127050.0,1194930.0,1.0007,半导体
688396.SH,2020-07-03,52.48,51.33,54.56,50.2,50.39,0.94,1.8654,429391.0,2238810.0,18.1073,18.1073,1.24,155.739,126.404,6.4026,10.8682,10.5092,,,121593.0,23713.7,23713.7,6241340.0,1217220.0,1.0007,半导体
688396.SH,2020-07-06,53.3,59.45,60.2,52.5,51.33,8.12,15.8192,454577.0,2564290.0,19.1694,19.1694,1.19,180.376,146.4,7.4154,12.5874,12.1717,,,121593.0,23713.7,23713.7,7228680.0,1409780.0,1.0007,半导体
688396.SH,2020-07-07,61.32,57.07,63.86,57.02,59.45,-2.38,-4.0034,495052.0,2966430.0,20.8762,20.8762,1.14,173.155,140.539,7.1185,12.0835,11.6845,,,121593.0,23713.7,23713.7,6939280.0,1353340.0,1.0007,半导体
688396.SH,2020-07-08,57.0,57.81,58.56,55.1,57.07,0.74,1.2967,316235.0,1803760.0,13.3356,13.3356,0.68,175.4,142.361,7.2108,12.2402,11.836,,,121593.0,23713.7,23713.7,7029260.0,1370890.0,1.0007,半导体
688396.SH,2020-07-09,56.99,58.05,59.5,56.66,57.81,0.24,0.4152,338063.0,1963920.0,14.256,14.256,0.75,176.128,142.952,7.2408,12.291,11.8851,,,121593.0,23713.7,23713.7,7058450.0,1376580.0,1.0007,半导体
688396.SH,2020-07-10,57.48,56.23,57.64,55.63,58.05,-1.82,-3.1352,315738.0,1783480.0,13.3146,13.3146,0.78,170.606,138.471,7.0138,11.9056,11.5125,,,121593.0,23713.7,23713.7,6837150.0,1333420.0,1.0007,半导体
688396.SH,2020-07-13,57.0,62.25,63.33,57.0,56.23,6.02,10.706,377545.0,2246710.0,15.921,15.921,0.98,188.872,153.295,7.7647,13.1803,12.745,,,121593.0,23713.7,23713.7,7569130.0,1476180.0,1.0007,半导体
688396.SH,2020-07-14,61.53,63.51,65.77,59.4,62.25,1.26,2.0241,408787.0,2558230.0,17.2384,17.2384,1.11,192.695,156.398,7.9218,13.447,13.003,,,121593.0,23713.7,23713.7,7722340.0,1506060.0,1.0007,半导体
688396.SH,2020-07-15,64.0,55.82,64.0,54.6,63.51,-7.69,-12.1083,520046.0,3044900.0,21.9302,21.9302,1.48,169.363,137.461,6.9626,11.8188,11.4285,,,121593.0,23713.7,23713.7,6787290.0,1323700.0,1.0007,半导体
688396.SH,2020-07-16,55.83,48.18,55.83,46.88,55.82,-7.64,-13.6869,407941.0,2083080.0,17.2028,17.2028,1.04,146.182,118.647,6.0097,10.2012,9.8643,,,121593.0,23713.7,23713.7,5858330.0,1142530.0,1.0007,半导体
688396.SH,2020-07-17,48.18,46.54,50.18,45.99,48.18,-1.64,-3.4039,284976.0,1368760.0,12.0173,12.0173,0.7,141.206,114.608,5.8051,9.854,9.5285,,,121593.0,23713.7,23713.7,5658920.0,1103640.0,1.0007,半导体
688396.SH,2020-07-20,47.42,48.87,49.06,44.5,46.54,2.33,5.0064,258927.0,1211100.0,10.9189,10.9189,0.65,148.276,120.346,6.0957,10.3473,10.0056,,,121593.0,23713.7,23713.7,5942230.0,1158890.0,1.0007,半导体
688396.SH,2020-07-21,48.3,47.97,49.87,47.8,48.87,-0.9,-1.8416,177703.0,863752.0,7.4937,7.4937,0.47,145.545,118.13,5.9835,10.1567,9.8213,,,121593.0,23713.7,23713.7,5832790.0,1137550.0,1.0007,半导体
688396.SH,2020-07-22,47.87,49.61,50.86,47.4,47.97,1.64,3.4188,226964.0,1126480.0,9.571,9.571,0.69,150.521,122.168,6.188,10.504,10.1571,,,121593.0,23713.7,23713.7,6032200.0,1176440.0,1.0007,半导体
688396.SH,2020-07-23,48.68,48.8,50.22,47.02,49.61,-0.81,-1.6327,187353.0,908842.0,7.9006,7.9006,0.69,148.063,120.174,6.087,10.3325,9.9913,,,121593.0,23713.7,23713.7,5933720.0,1157230.0,1.0007,半导体
688396.SH,2020-07-24,48.0,45.11,49.2,44.88,48.8,-3.69,-7.5615,210748.0,986899.0,8.8872,8.8872,0.93,136.867,111.087,5.6267,9.5512,9.2358,,,121593.0,23713.7,23713.7,5485040.0,1069720.0,1.0007,半导体
688396.SH,2020-07-27,45.45,46.52,46.88,44.77,45.11,1.41,3.1257,141723.0,650532.0,5.9764,5.9764,0.67,141.145,114.559,5.8026,9.8497,9.5245,,,121593.0,23713.7,23713.7,5656480.0,1103160.0,1.0007,半导体
688396.SH,2020-07-28,47.2,49.18,49.18,46.54,46.52,2.66,5.718,149618.0,711986.0,6.3094,6.3094,0.79,149.216,121.109,6.1344,10.4129,10.0691,,,121593.0,23713.7,23713.7,5979920.0,1166240.0,1.0007,半导体
688396.SH,2020-07-29,53.5,55.07,55.5,51.31,49.18,5.89,11.9764,395350.0,2104910.0,16.6718,16.6718,2.16,167.087,104.709,6.6722,11.66,10.8599,,,121593.0,23713.7,23713.7,6696100.0,1305910.0,1.0007,半导体
688396.SH,2020-07-30,55.8,54.04,55.8,53.48,55.07,-1.03,-1.8703,271076.0,1481740.0,11.4312,11.4312,1.25,163.962,102.75,6.5474,11.4419,10.6568,,,121593.0,23713.7,23713.7,6570860.0,1281490.0,1.0007,半导体
688396.SH,2020-07-31,54.2,57.31,58.8,54.13,54.04,3.27,6.0511,319126.0,1821320.0,13.4575,13.4575,1.37,173.883,108.967,6.9436,12.1343,11.3016,,,121593.0,23713.7,23713.7,6968470.0,1359030.0,1.0007,半导体
688396.SH,2020-08-03,58.31,57.33,59.88,57.31,57.31,0.02,0.0349,289532.0,1689820.0,12.2095,12.2095,1.13,173.944,109.006,6.946,12.1385,11.3056,,,121593.0,23713.7,23713.7,6970900.0,1359510.0,1.0007,半导体
