Instrument,Date,Pre_Close,Open,High,Low,Close,Pct_Chg,Volume,Amount,Turnover_rate,Turnover_rate_f,Swing,Up_Days,Down_Days,Constituent_Number,Constituent_Raise_Number,Constituent_Fall_Number,Constituent_Up_Number,Constituent_Dl_Number,Constituent_Chg_Ratio_Aa,Constituent_Chg_Ratio_M,New_High_Num,New_Low_Num,Up_Num_Ratio,Over250_Avgclose_Num_Ratio,Raise_Num_Ratio
000852.SH,2008-02-04,4027.370000,4112.850000,4346.520000,4112.850000,4346.520000,7.9245264279,831506550,10016584700.000000,,,5.8020494765,1,0,1000,,,,,,,2,0,0E-10,,0E-10
000852.SH,2008-02-05,4346.520000,4343.750000,4409.980000,4283.080000,4366.550000,0.4608284329,786256540,9801145600.000000,,,2.9195770409,2,0,1000,,,,,,,3,0,0E-10,,0E-10
000852.SH,2008-02-13,4366.550000,4341.470000,4430.510000,4289.060000,4371.400000,0.1110716699,639985230,7734687300.000000,,,3.2393995259,3,0,1000,,,,,,,3,0,0E-10,,0E-10
000852.SH,2008-02-14,4371.400000,4384.390000,4469.420000,4384.390000,4455.050000,1.9135745985,618977520,7555260400.000000,,,1.9451434323,4,0,1000,,,,,,,3,0,0E-10,,0E-10
000852.SH,2008-02-15,4455.050000,4432.280000,4437.490000,4356.930000,4437.490000,-0.3941594370,660192710,8366225800.000000,,,1.8082849800,0,1,1000,,,,,,,3,0,0E-10,,0E-10
000852.SH,2008-02-18,4437.490000,4472.840000,4581.990000,4472.840000,4555.320000,2.6553299275,877753900,11048306200.000000,,,2.4597238529,1,0,1000,,,,,,,11,1,0E-10,,0E-10
000852.SH,2008-02-19,4555.320000,4560.990000,4648.520000,4542.460000,4639.880000,1.8562911058,1020482360,13427225000.000000,,,2.3282667299,2,0,1000,,,,,,,10,0,0E-10,,0E-10
000852.SH,2008-02-20,4639.880000,4650.170000,4671.560000,4604.860000,4620.500000,-0.4176832159,1129032780,14732546000.000000,,,1.4375371777,0,1,1000,,,,,,,7,1,0E-10,,0E-10
000852.SH,2008-02-21,4620.500000,4596.710000,4707.700000,4578.790000,4682.190000,1.3351368899,1169040920,14571199000.000000,,,2.7899577968,1,0,1000,,,,,,,10,0,0E-10,,0E-10
000852.SH,2008-02-22,4682.190000,4676.430000,4692.230000,4508.160000,4591.940000,-1.9275168244,1218906150,14848557000.000000,,,3.9312800207,0,1,1000,,,,,,,7,0,0E-10,,0E-10
000852.SH,2008-02-25,4591.940000,4595.950000,4618.270000,4434.010000,4442.760000,-3.2487358284,940396010,11310385200.000000,,,4.0126830925,0,2,1000,,,,,,,6,0,0E-10,,0E-10
000852.SH,2008-02-26,4442.760000,4522.330000,4572.890000,4318.420000,4446.170000,0.0767540898,916442540,11551865000.000000,,,5.7277458157,1,0,1000,,,,,,,3,1,0E-10,,0E-10
000852.SH,2008-02-27,4446.170000,4458.840000,4555.180000,4428.930000,4555.180000,2.4517730991,819586750,10034995300.000000,,,2.8395225554,2,0,1000,,,,,,,1,1,0E-10,,0E-10
000852.SH,2008-02-28,4555.180000,4555.780000,4620.340000,4517.890000,4571.870000,0.3663960590,916153270,11441205400.000000,,,2.2490878516,3,0,1000,,,,,,,2,1,0E-10,,0E-10
000852.SH,2008-02-29,4571.870000,4568.910000,4647.400000,4558.410000,4646.540000,1.6332485394,953312410,12169169200.000000,,,1.9464682942,4,0,1000,,,,,,,3,1,0E-10,,0E-10
000852.SH,2008-03-03,4646.540000,4643.990000,4815.770000,4616.190000,4814.760000,3.6203282442,1430199600,18268973000.000000,,,4.2952390381,5,0,1000,,,,,,,11,0,0E-10,,0E-10
000852.SH,2008-03-04,4814.760000,4831.770000,4893.770000,4806.540000,4824.670000,0.2058254202,1738137000,22282172000.000000,,,1.8117206257,6,0,1000,,,,,,,17,0,0E-10,,0E-10
000852.SH,2008-03-05,4824.670000,4815.200000,4878.030000,4741.740000,4877.330000,1.0914736137,1488334600,19323831000.000000,,,2.8248564151,7,0,1000,,,,,,,8,1,0E-10,,0E-10
000852.SH,2008-03-06,4877.330000,4896.460000,4968.090000,4881.940000,4882.960000,0.1154320089,1741513000,23032305000.000000,,,1.7663352695,8,0,1000,,,,,,,11,2,0E-10,,0E-10
000852.SH,2008-03-07,4882.960000,4857.300000,4875.150000,4771.800000,4805.960000,-1.5769123646,1191461480,15370418000.000000,,,2.1165440634,0,1,1000,,,,,,,1,1,0E-10,,0E-10
000852.SH,2008-03-10,4805.960000,4778.840000,4787.840000,4648.260000,4673.060000,-2.7653163988,1000569700,12649314400.000000,,,2.9043104812,0,2,1000,,,,,,,0,2,0E-10,,0E-10
000852.SH,2008-03-11,4673.060000,4636.150000,4761.060000,4588.560000,4761.060000,1.8831343916,959138700,12324087700.000000,,,3.6913713926,1,0,1000,,,,,,,2,4,0E-10,,0E-10
000852.SH,2008-03-12,4761.060000,4829.860000,4852.110000,4656.530000,4656.530000,-2.1955194852,1040694250,13535445000.000000,,,4.1079087430,0,1,1000,,,,,,,3,3,0E-10,,0E-10
000852.SH,2008-03-13,4656.530000,4598.110000,4632.680000,4379.510000,4466.080000,-4.0899553960,1086570520,13068433900.000000,,,5.4368811110,0,2,1000,,,,,,,2,4,0E-10,,0E-10
000852.SH,2008-03-14,4466.080000,4443.650000,4493.700000,4387.120000,4435.480000,-0.6851646186,662910930,7999304800.000000,,,2.3864328449,0,3,1000,,,,,,,1,1,0E-10,,0E-10
000852.SH,2008-03-17,4435.480000,4412.610000,4419.100000,4096.930000,4096.930000,-7.6327702977,847355060,9613785000.000000,,,7.2634754299,0,4,1000,,,,,,,1,12,0E-10,,0E-10
000852.SH,2008-03-18,4096.930000,4028.130000,4109.160000,3762.700000,3814.210000,-6.9007769232,899398720,9344839000.000000,,,8.4565760216,0,5,1000,,,,,,,0,27,0E-10,,0E-10
000852.SH,2008-03-19,3814.210000,3879.560000,4051.840000,3821.040000,3999.940000,4.8694225016,939356150,10346274400.000000,,,6.0510564442,1,0,1000,,,,,,,1,5,0E-10,,0E-10
000852.SH,2008-03-20,3999.940000,3946.190000,4198.600000,3803.940000,4153.990000,3.8513077696,1138161210,12907227600.000000,,,9.8666479997,2,0,1000,,,,,,,3,26,0E-10,,0E-10
000852.SH,2008-03-21,4153.990000,4145.430000,4246.980000,4116.690000,4197.440000,1.0459822965,1013972940,12146191800.000000,,,3.1365024952,3,0,1000,,,,,,,1,1,0E-10,,0E-10
000852.SH,2008-03-24,4197.440000,4241.340000,4294.690000,4130.150000,4130.150000,-1.6031199970,908924190,10744209100.000000,,,3.9200083861,0,1,1000,,,,,,,1,1,0E-10,,0E-10
000852.SH,2008-03-25,4130.150000,4064.310000,4197.610000,4030.430000,4193.510000,1.5340847185,877977320,10066761600.000000,,,4.0477948743,1,0,1000,,,,,,,1,7,0E-10,,0E-10
000852.SH,2008-03-26,4193.510000,4211.740000,4262.640000,4145.320000,4180.570000,-0.3085720554,715169770,8277696600.000000,,,2.7976563785,0,1,1000,,,,,,,2,0,0E-10,,0E-10
000852.SH,2008-03-27,4180.570000,4131.920000,4131.920000,3949.590000,3949.960000,-5.5162334323,823303190,9177955900.000000,,,4.3613669906,0,2,1000,,,,,,,0,6,0E-10,,0E-10
000852.SH,2008-03-28,3949.960000,3905.130000,4068.320000,3797.500000,4060.040000,2.7868636644,797687300,8890046000.000000,,,6.8562719622,1,0,1000,,,,,,,0,19,0E-10,,0E-10
000852.SH,2008-03-31,4060.040000,3956.700000,4016.760000,3860.550000,3861.600000,-4.8876365750,686267300,7732801600.000000,,,3.8474990394,0,1,1000,,,,,,,0,6,0E-10,,0E-10
000852.SH,2008-04-01,3861.600000,3830.130000,3872.100000,3533.220000,3539.510000,-8.3408431738,845924460,8380558800.000000,,,8.7756370416,0,2,1000,,,,,,,0,54,0E-10,,0E-10
000852.SH,2008-04-02,3539.510000,3549.920000,3597.440000,3292.360000,3319.590000,-6.2132894101,815706530,7620378700.000000,,,8.6192721591,0,3,1000,,,,,,,0,79,0E-10,,0E-10
000852.SH,2008-04-03,3319.590000,3293.990000,3439.240000,3219.810000,3393.430000,2.2243710820,666067700,6178042500.000000,,,6.6101536636,1,0,1000,,,,,,,0,85,0E-10,,0E-10
000852.SH,2008-04-07,3393.430000,3358.680000,3601.380000,3322.910000,3596.270000,5.9774328629,756875250,7389989800.000000,,,8.2061512982,2,0,1000,,,,,,,0,6,0E-10,,0E-10
000852.SH,2008-04-08,3596.270000,3606.130000,3706.820000,3580.480000,3673.960000,2.1602938600,898131350,9225385100.000000,,,3.5130843902,3,0,1000,,,,,,,0,0,0E-10,,0E-10
000852.SH,2008-04-09,3673.960000,3648.960000,3711.470000,3466.650000,3466.970000,-5.6339753291,850346790,8688518300.000000,,,6.6636544764,0,1,1000,,,,,,,0,0,0E-10,,0E-10
000852.SH,2008-04-10,3466.970000,3421.090000,3567.630000,3387.590000,3567.630000,2.9033997987,698473680,7050543800.000000,,,5.1930071503,1,0,1000,,,,,,,0,11,0E-10,,0E-10
000852.SH,2008-04-11,3567.630000,3587.430000,3648.310000,3581.980000,3619.040000,1.4410126611,690517220,7345461300.000000,,,1.8592174637,2,0,1000,,,,,,,1,0,0E-10,,0E-10
000852.SH,2008-04-14,3619.040000,3552.620000,3552.620000,3388.010000,3399.320000,-6.0712233078,710938710,7141568300.000000,,,4.5484437862,0,1,1000,,,,,,,0,18,0E-10,,0E-10
000852.SH,2008-04-15,3399.320000,3380.860000,3504.500000,3330.390000,3504.250000,3.0867938294,623687450,6166459100.000000,,,5.1219067343,1,0,1000,,,,,,,0,43,0E-10,,0E-10
000852.SH,2008-04-16,3504.250000,3494.020000,3509.480000,3403.430000,3423.920000,-2.2923592780,583779100,5854675900.000000,,,3.0263251766,0,1,1000,,,,,,,1,7,0E-10,,0E-10
000852.SH,2008-04-17,3423.920000,3412.780000,3466.430000,3244.410000,3291.150000,-3.8777191056,601546560,5619220300.000000,,,6.4843804762,0,2,1000,,,,,,,0,67,0E-10,,0E-10
000852.SH,2008-04-18,3291.150000,3268.800000,3268.800000,3111.990000,3116.690000,-5.3008826702,577172630,5143267400.000000,,,4.7645959619,0,3,1000,,,,,,,0,104,0E-10,,0E-10
000852.SH,2008-04-21,3116.690000,3308.470000,3315.220000,3066.630000,3101.900000,-0.4745419018,731726630,6587719900.000000,,,7.9760900186,0,4,1000,,,,,,,0,95,0E-10,,0E-10
000852.SH,2008-04-22,3101.900000,3066.240000,3070.660000,2911.550000,3054.430000,-1.5303523647,614513640,5088829200.000000,,,5.1294367968,0,5,1000,,,,,,,0,153,0E-10,,0E-10
000852.SH,2008-04-23,3054.430000,3037.270000,3200.330000,3012.470000,3182.860000,4.2047124995,719772820,6311713000.000000,,,6.1504110423,1,0,1000,,,,,,,0,21,0E-10,,0E-10
000852.SH,2008-04-24,3182.860000,3417.310000,3451.670000,3342.650000,3448.800000,8.3553784961,1641958200,15518339000.000000,,,3.4252213418,2,0,1000,,,,,,,0,0,0E-10,,0E-10
000852.SH,2008-04-25,3448.800000,3438.230000,3555.080000,3392.300000,3457.990000,0.2664694966,1441625700,14209510000.000000,,,4.7199025748,3,0,1000,,,,,,,2,0,0E-10,,0E-10
000852.SH,2008-04-28,3457.990000,3408.370000,3477.260000,3380.880000,3446.970000,-0.3186822403,988409270,9916859900.000000,,,2.7871682683,0,1,1000,,,,,,,1,0,0E-10,,0E-10
000852.SH,2008-04-29,3446.970000,3436.980000,3493.020000,3432.680000,3472.670000,0.7455823520,911206020,9442783200.000000,,,1.7505229230,1,0,1000,,,,,,,2,0,0E-10,,0E-10
000852.SH,2008-04-30,3472.670000,3482.620000,3590.400000,3482.620000,3584.350000,3.2159692686,1215186460,12651102300.000000,,,3.1036637515,2,0,1000,,,,,,,1,0,0E-10,,0E-10
000852.SH,2008-05-05,3584.350000,3607.500000,3700.630000,3555.260000,3694.120000,3.0624799475,1324288400,14200196000.000000,,,4.0556865261,3,0,1000,,,,,,,4,1,0E-10,,0E-10
000852.SH,2008-05-06,3694.120000,3675.400000,3749.500000,3635.000000,3698.920000,0.1299362230,1342830100,14543877000.000000,,,3.0995203188,4,0,1000,,,,,,,7,1,0E-10,,0E-10
000852.SH,2008-05-07,3698.920000,3676.340000,3720.310000,3552.880000,3553.330000,-3.9360137554,1265461220,13376038400.000000,,,4.5264563710,0,1,1000,,,,,,,2,2,0E-10,,0E-10
000852.SH,2008-05-08,3553.330000,3514.930000,3669.870000,3508.750000,3669.870000,3.2797404125,1051073580,10854268300.000000,,,4.5343382123,1,0,1000,,,,,,,2,1,0E-10,,0E-10
000852.SH,2008-05-09,3669.870000,3694.320000,3724.510000,3593.480000,3674.630000,0.1297048669,1323254350,14801535000.000000,,,3.5704262004,2,0,1000,,,,,,,4,0,0E-10,,0E-10
000852.SH,2008-05-12,3674.630000,3620.640000,3789.150000,3589.480000,3749.790000,2.0453759970,1296945530,14387328000.000000,,,5.4337443498,3,0,1000,,,,,,,5,3,0E-10,,0E-10
000852.SH,2008-05-13,3749.790000,3653.000000,3800.070000,3648.180000,3776.840000,0.7213737303,1610787600,16841032000.000000,,,4.0506268351,4,0,1000,,,,,,,4,2,0E-10,,0E-10
000852.SH,2008-05-14,3776.840000,3775.450000,3856.090000,3775.450000,3856.090000,2.0983149935,1604099100,16674020000.000000,,,2.1351182470,5,0,1000,,,,,,,2,0,0E-10,,0E-10
000852.SH,2008-05-15,3856.090000,3869.810000,3916.800000,3828.250000,3831.380000,-0.6408045455,1392682400,15118140000.000000,,,2.2963675640,0,1,1000,,,,,,,1,0,0E-10,,0E-10
000852.SH,2008-05-16,3831.380000,3823.840000,3848.720000,3731.570000,3789.100000,-1.1035188366,1052378830,11216872500.000000,,,3.0576450261,0,2,1000,,,,,,,2,1,0E-10,,0E-10
000852.SH,2008-05-19,3789.100000,3777.570000,3831.610000,3742.400000,3805.890000,0.4431131403,931191790,9821773100.000000,,,2.3543849463,1,0,1000,,,,,,,1,1,0E-10,,0E-10
000852.SH,2008-05-20,3805.890000,3807.840000,3833.740000,3570.790000,3592.680000,-5.6021062091,1240820840,12807712800.000000,,,6.9090278489,0,1,1000,,,,,,,1,4,0E-10,,0E-10
000852.SH,2008-05-21,3592.680000,3542.190000,3706.850000,3463.290000,3690.700000,2.7283253727,1327717970,12897369300.000000,,,6.7793402140,1,0,1000,,,,,,,2,3,0E-10,,0E-10
000852.SH,2008-05-22,3690.700000,3655.880000,3748.390000,3628.190000,3672.200000,-0.5012599236,1302057770,13297741200.000000,,,3.2568347468,0,1,1000,,,,,,,3,1,0E-10,,0E-10
000852.SH,2008-05-23,3672.200000,3649.530000,3672.960000,3548.960000,3603.280000,-1.8768040956,1091174270,10346852100.000000,,,3.3767224007,0,2,1000,,,,,,,0,4,0E-10,,0E-10
000852.SH,2008-05-26,3603.280000,3572.070000,3572.070000,3480.480000,3483.410000,-3.3266912369,858431950,8134702000.000000,,,2.5418507582,0,3,1000,,,,,,,1,5,0E-10,,0E-10
000852.SH,2008-05-27,3483.410000,3465.520000,3501.290000,3432.540000,3486.910000,0.1004762575,696542160,6469409600.000000,,,1.9736407715,1,0,1000,,,,,,,0,5,0E-10,,0E-10
000852.SH,2008-05-28,3486.910000,3481.490000,3580.490000,3464.480000,3568.680000,2.3450562246,896762850,8493392200.000000,,,3.3270144627,2,0,1000,,,,,,,1,2,0E-10,,0E-10
000852.SH,2008-05-29,3568.680000,3566.340000,3595.610000,3501.280000,3501.280000,-1.8886535077,955971430,9639572000.000000,,,2.6432742639,0,1,1000,,,,,,,0,1,0E-10,,0E-10
000852.SH,2008-05-30,3501.280000,3491.350000,3524.930000,3443.900000,3506.840000,0.1587990678,958835250,9821896100.000000,,,2.3142964859,1,0,1000,,,,,,,0,3,0E-10,,0E-10
000852.SH,2008-06-02,3506.840000,3495.410000,3558.230000,3482.430000,3553.320000,1.3254097706,966807960,9815090600.000000,,,2.1614901165,2,0,1000,,,,,,,0,1,0E-10,,0E-10
000852.SH,2008-06-03,3553.320000,3551.320000,3559.920000,3512.710000,3536.920000,-0.4615401934,835440470,8224330500.000000,,,1.3286166177,0,1,1000,,,,,,,0,1,0E-10,,0E-10
000852.SH,2008-06-04,3536.920000,3519.580000,3525.610000,3439.970000,3472.670000,-1.8165522545,784993950,7848054800.000000,,,2.4213157210,0,2,1000,,,,,,,0,4,0E-10,,0E-10
000852.SH,2008-06-05,3472.670000,3461.050000,3473.780000,3413.970000,3434.020000,-1.1129764706,737004810,7390785700.000000,,,1.7223058914,0,3,1000,,,,,,,2,6,0E-10,,0E-10
000852.SH,2008-06-06,3434.020000,3442.890000,3453.330000,3401.380000,3420.070000,-0.4062294337,641378230,6149899500.000000,,,1.5128042353,0,4,1000,,,,,,,0,3,0E-10,,0E-10
000852.SH,2008-06-10,3420.070000,3264.430000,3268.280000,3114.440000,3125.800000,-8.6042098554,820307940,7797927100.000000,,,4.4981535466,0,5,1000,,,,,,,0,41,0E-10,,0E-10
000852.SH,2008-06-11,3125.800000,3055.090000,3093.460000,2994.790000,3054.530000,-2.2800563056,771657570,6794139900.000000,,,3.1566319022,0,6,1000,,,,,,,0,86,0E-10,,0E-10
000852.SH,2008-06-12,3054.530000,3035.010000,3069.340000,2965.940000,3024.650000,-0.9782192350,817424720,7334181600.000000,,,3.3851361748,0,7,1000,,,,,,,0,93,0E-10,,0E-10
000852.SH,2008-06-13,3024.650000,3031.010000,3054.090000,2877.810000,2881.040000,-4.7479873704,730282780,6396691500.000000,,,5.8281123436,0,8,1000,,,,,,,0,105,0E-10,,0E-10
000852.SH,2008-06-16,2881.040000,2871.270000,2905.760000,2770.500000,2811.910000,-2.3994807431,686518180,5783688200.000000,,,4.6948324216,0,9,1000,,,,,,,0,152,0E-10,,0E-10
000852.SH,2008-06-17,2811.910000,2800.450000,2826.470000,2624.820000,2640.920000,-6.0809200863,711063900,5709683000.000000,,,7.1712821534,0,10,1000,,,,,,,0,155,0E-10,,0E-10
000852.SH,2008-06-18,2640.920000,2614.150000,2797.400000,2530.110000,2777.720000,5.1800130258,1061772340,8713205400.000000,,,10.1210941642,1,0,1000,,,,,,,0,176,0E-10,,0E-10
000852.SH,2008-06-19,2777.720000,2747.210000,2760.930000,2558.040000,2561.030000,-7.8010022608,896121610,7404060000.000000,,,7.3041919272,0,1,1000,,,,,,,3,96,0E-10,,0E-10
000852.SH,2008-06-20,2561.030000,2567.180000,2693.880000,2466.900000,2600.300000,1.5333674342,1077101810,8420188500.000000,,,8.8628403416,1,0,1000,,,,,,,1,180,0E-10,,0E-10
000852.SH,2008-06-23,2600.300000,2567.320000,2606.640000,2530.420000,2548.050000,-2.0093835327,688263760,5474608800.000000,,,2.9312002461,0,1,1000,,,,,,,0,43,0E-10,,0E-10
000852.SH,2008-06-24,2548.050000,2529.750000,2625.900000,2525.830000,2616.060000,2.6690998999,769749260,5879573500.000000,,,3.9273169679,1,0,1000,,,,,,,1,38,0E-10,,0E-10
000852.SH,2008-06-25,2616.060000,2612.580000,2756.550000,2609.280000,2754.750000,5.3014839109,1019360450,8045195800.000000,,,5.6294580400,2,0,1000,,,,,,,2,4,0E-10,,0E-10
000852.SH,2008-06-26,2754.750000,2746.110000,2816.280000,2725.990000,2787.850000,1.2015609402,1096314270,9115922200.000000,,,3.2776113985,3,0,1000,,,,,,,1,0,0E-10,,0E-10
000852.SH,2008-06-27,2787.850000,2695.960000,2710.420000,2567.420000,2590.320000,-7.0853883817,924695840,7680975400.000000,,,5.1294007927,0,1,1000,,,,,,,0,7,0E-10,,0E-10
000852.SH,2008-06-30,2590.320000,2543.430000,2612.970000,2519.180000,2579.610000,-0.4134624294,621089410,5101970700.000000,,,3.6207881652,0,2,1000,,,,,,,1,31,0E-10,,0E-10
000852.SH,2008-07-01,2579.610000,2580.140000,2593.960000,2511.080000,2526.320000,-2.0658161505,740026560,6263594800.000000,,,3.2128887700,0,3,1000,,,,,,,0,29,0E-10,,0E-10
000852.SH,2008-07-02,2526.320000,2528.300000,2603.580000,2516.010000,2572.610000,1.8323094462,826336810,7139880800.000000,,,3.4663067228,1,0,1000,,,,,,,1,18,0E-10,,0E-10
000852.SH,2008-07-03,2572.610000,2539.690000,2717.810000,2507.950000,2686.880000,4.4417925764,1396804300,12096773700.000000,,,8.1574743160,2,0,1000,,,,,,,1,39,0E-10,,0E-10
000852.SH,2008-07-04,2686.880000,2676.240000,2722.330000,2657.140000,2685.170000,-0.0636425892,1234248770,10600441300.000000,,,2.4262341452,0,1,1000,,,,,,,1,1,0E-10,,0E-10
000852.SH,2008-07-07,2685.170000,2689.810000,2833.580000,2689.810000,2832.050000,5.4700447271,1493147100,12958169400.000000,,,5.3542233825,1,0,1000,,,,,,,2,2,0E-10,,0E-10
000852.SH,2008-07-08,2832.050000,2839.470000,2900.560000,2793.760000,2887.930000,1.9731290055,1662728000,14645149000.000000,,,3.7711198602,2,0,1000,,,,,,,3,1,0E-10,,0E-10
000852.SH,2008-07-09,2887.930000,2891.240000,2967.540000,2891.240000,2967.540000,2.7566457636,1769673900,15977241000.000000,,,2.6420307971,3,0,1000,,,,,,,1,1,0E-10,,0E-10
000852.SH,2008-07-10,2967.540000,2936.150000,3012.350000,2904.600000,2904.620000,-2.1202747056,1863875400,16726821000.000000,,,3.6309535845,0,1,1000,,,,,,,2,0,0E-10,,0E-10
000852.SH,2008-07-11,2904.620000,2886.880000,2919.050000,2832.440000,2891.360000,-0.4565141051,1363191500,12254719200.000000,,,2.9818014060,0,2,1000,,,,,,,0,1,0E-10,,0E-10
000852.SH,2008-07-14,2891.360000,2872.280000,2958.010000,2864.440000,2958.010000,2.3051436002,1279351540,11702259500.000000,,,3.2361933485,1,0,1000,,,,,,,1,1,0E-10,,0E-10
000852.SH,2008-07-15,2958.010000,2967.790000,2990.100000,2866.580000,2892.850000,-2.2028323096,1577409000,14169487000.000000,,,4.1757803388,0,1,1000,,,,,,,2,1,0E-10,,0E-10
000852.SH,2008-07-16,2892.850000,2860.540000,2866.430000,2697.650000,2751.050000,-4.9017404981,1360450200,11872328300.000000,,,5.8343847763,0,2,1000,,,,,,,1,3,0E-10,,0E-10
000852.SH,2008-07-17,2751.050000,2784.320000,2823.430000,2704.560000,2711.720000,-1.4296359572,1122861970,9561919500.000000,,,4.3208956580,0,3,1000,,,,,,,0,5,0E-10,,0E-10
000852.SH,2008-07-18,2711.720000,2726.400000,2805.160000,2635.250000,2792.700000,2.9862965203,1142320410,9826156200.000000,,,6.2657649020,1,0,1000,,,,,,,0,3,0E-10,,0E-10
000852.SH,2008-07-21,2792.700000,2778.160000,2921.620000,2761.880000,2913.700000,4.3327246034,1394388800,12217513200.000000,,,5.7199126294,2,0,1000,,,,,,,0,0,0E-10,,0E-10
