Instrument,Date,Pre_Close,Open,High,Low,Close,Pct_Chg,Volume,Amount,Turnover_rate,Turnover_rate_f,Swing,Up_Days,Down_Days,Constituent_Number,Constituent_Raise_Number,Constituent_Fall_Number,Constituent_Up_Number,Constituent_Dl_Number,Constituent_Chg_Ratio_Aa,Constituent_Chg_Ratio_M,New_High_Num,New_Low_Num,Up_Num_Ratio,Over250_Avgclose_Num_Ratio,Raise_Num_Ratio
000906.SH,2013-12-19,2612.612000,2621.096000,2628.155000,2584.114000,2585.343000,-1.0437447275,7627916800,72742894250.000000,0.3208908000,0.9894411500,1.6857076366,0,1,800,144,615,1,0,-0.9510000000,-0.8865000000,6,10,0.1250000000,44.8750000000,18.0000000000
000906.SH,2013-12-20,2585.343000,2587.106000,2592.838000,2530.393000,2532.245000,-2.0538087209,9440466300,89443751161.000000,0.3973911900,1.2255408300,2.4153468225,0,2,800,114,660,1,0,-1.6510000000,-1.9039000000,6,24,0.1250000000,41.2500000000,14.2500000000
000906.SH,2013-12-23,2532.245000,2536.722000,2548.085000,2507.328000,2536.821000,0.1807092126,7227041600,71365351158.000000,0.3042623900,0.9390623400,1.6095204058,1,0,800,347,394,4,0,-0.1062000000,-0.1048000000,4,26,0.5000000000,39.6250000000,43.3750000000
000906.SH,2013-12-24,2536.821000,2542.876000,2569.955000,2524.719000,2544.373000,0.2976954227,7420931500,75131249951.000000,0.3125341800,0.9651413900,1.7831766609,2,0,800,509,232,0,0,0.5050000000,0.4236000000,7,7,0E-10,41.0000000000,63.6250000000
000906.SH,2013-12-25,2544.373000,2546.816000,2565.424000,2536.919000,2565.222000,0.8194160212,7095731500,70718496399.000000,0.2987045600,0.9221766800,1.1203152997,3,0,800,592,153,3,1,0.9785000000,0.7475000000,6,5,0.3750000000,43.3750000000,74.0000000000
000906.SH,2013-12-26,2565.222000,2561.176000,2561.878000,2520.047000,2521.027000,-1.7228528369,8461361100,81603793320.000000,0.3556917800,1.0960072600,1.6306970703,0,1,800,106,670,1,0,-1.8600000000,-2.0766000000,8,27,0.1250000000,39.2500000000,13.2500000000
000906.SH,2013-12-27,2521.027000,2522.701000,2573.336000,2519.266000,2562.533000,1.6463925218,8560429900,82830340526.000000,0.3597353500,1.1084806200,2.1447608455,1,0,800,722,54,4,0,1.6156000000,1.4296000000,10,11,0.5000000000,41.3750000000,90.2500000000
000906.SH,2013-12-30,2562.533000,2573.298000,2576.930000,2556.994000,2561.367000,-0.0455018530,8006834800,77093251110.000000,0.3361172400,1.0349880900,0.7779802250,0,1,800,360,381,1,0,0.1647000000,0E-10,12,7,0.1250000000,42.2500000000,45.0000000000
000906.SH,2013-12-31,2561.367000,2551.484000,2591.986000,2547.708000,2589.353000,1.0926196832,8590713300,86337366254.000000,0.3598171900,1.1057535900,1.7286862835,1,0,800,537,209,3,0,0.6685000000,0.5714000000,9,11,0.3750000000,43.7500000000,67.1250000000
000906.SH,2014-01-02,2589.353000,2582.912000,2586.939000,2570.945000,2586.018000,-0.1287966531,7599455100,80430018141.000000,0.3183259200,0.9786670600,0.6176832591,0,1,800,367,381,4,0,0.2691000000,0E-10,15,1,0.5000000000,45.0000000000,45.8750000000
000906.SH,2014-01-03,2586.018000,2576.609000,2579.293000,2544.594000,2554.800000,-1.2071841727,9460020600,93591343163.000000,0.3959049100,1.2163715700,1.3417926712,0,2,800,170,600,2,0,-1.0218000000,-1.3861000000,12,11,0.2500000000,41.7500000000,21.2500000000
000906.SH,2014-01-06,2554.800000,2549.465000,2549.465000,2487.066000,2493.397000,-2.4034366682,10081226900,93068435733.000000,0.4215096300,1.2940586500,2.4424221074,0,3,800,68,713,2,0,-2.8726000000,-3.1678000000,4,34,0.2500000000,36.0000000000,8.5000000000
000906.SH,2014-01-07,2493.397000,2478.024000,2504.658000,2473.268000,2496.863000,0.1390071457,7096172400,70153238379.000000,0.2963354600,0.9107972600,1.2589250729,1,0,800,432,310,3,1,0.3287000000,0.2181000000,4,35,0.3750000000,35.8750000000,54.0000000000
000906.SH,2014-01-08,2496.863000,2499.354000,2523.130000,2488.005000,2500.878000,0.1608017741,8329229500,83280492658.000000,0.3479568300,1.0703995400,1.4067652090,2,0,800,306,458,1,0,-0.0903000000,-0.3475000000,12,31,0.1250000000,36.3750000000,38.2500000000
000906.SH,2014-01-09,2500.878000,2495.871000,2520.022000,2475.949000,2477.277000,-0.9437085696,8934117600,88751512853.000000,0.3727663800,1.1452645000,1.7623010799,0,1,800,163,606,4,0,-1.1640000000,-1.2495000000,12,40,0.5000000000,33.8750000000,20.3750000000
000906.SH,2014-01-10,2477.277000,2470.656000,2477.241000,2445.995000,2451.175000,-1.0536568983,8556259500,77332169259.000000,0.3567780600,1.0963230900,1.2613042466,0,2,800,164,601,4,1,-1.5260000000,-1.5504000000,4,46,0.5000000000,31.1250000000,20.5000000000
000906.SH,2014-01-13,2451.175000,2452.924000,2470.338000,2426.910000,2439.065000,-0.4940487725,7796518800,73775488220.000000,0.3249292900,0.9956898000,1.7717217253,0,3,800,332,425,1,3,-0.4597000000,-0.2368000000,6,27,0.1250000000,30.2500000000,41.5000000000
000906.SH,2014-01-14,2439.065000,2438.135000,2467.587000,2426.479000,2467.369000,1.1604446786,8261505100,74650034047.000000,0.3443694300,1.0561724200,1.6853999381,1,0,800,680,93,5,0,1.6723000000,1.4677000000,5,19,0.6250000000,32.6250000000,85.0000000000
000906.SH,2014-01-15,2467.369000,2464.609000,2471.814000,2451.071000,2468.461000,0.0442576688,7844158800,75934475437.000000,0.3269784100,1.0027063300,0.8406930621,2,0,800,366,375,2,0,0.3004000000,0E-10,12,12,0.2500000000,32.5000000000,45.7500000000
000906.SH,2014-01-16,2468.461000,2469.096000,2488.555000,2461.690000,2471.932000,0.1406139291,8188221400,79517392919.000000,0.3412718300,1.0461377600,1.0883299351,3,0,800,431,309,3,0,0.2702000000,0.2131000000,12,13,0.3750000000,33.3750000000,53.8750000000
000906.SH,2014-01-17,2471.932000,2463.581000,2465.423000,2434.971000,2437.036000,-1.4116893183,7559844800,72100940363.000000,0.3156427100,0.9700343400,1.2319109102,0,1,800,126,644,2,0,-1.4486000000,-1.5513000000,8,35,0.2500000000,30.6250000000,15.7500000000
000906.SH,2014-01-20,2437.036000,2432.071000,2441.540000,2411.267000,2421.881000,-0.6218619667,6436590000,63949082008.000000,0.2688666200,0.8264411200,1.2422056958,0,2,800,250,483,1,1,-0.6268000000,-0.5618000000,7,43,0.1250000000,30.0000000000,31.2500000000
000906.SH,2014-01-21,2421.881000,2424.093000,2456.628000,2424.093000,2449.320000,1.1329623545,6880405100,67806565934.000000,0.2872746200,0.8825542100,1.3433773171,1,0,800,667,96,7,0,1.3688000000,1.0630000000,7,6,0.8750000000,32.0000000000,83.3750000000
000906.SH,2014-01-22,2449.320000,2453.031000,2513.327000,2451.088000,2513.080000,2.6031714925,11249042300,106905603834.000000,0.4696761300,1.4429222400,2.5410726242,2,0,800,760,19,11,0,2.7503000000,2.4569000000,19,1,1.3750000000,35.5000000000,95.0000000000
000906.SH,2014-01-23,2513.080000,2512.277000,2520.208000,2501.935000,2507.905000,-0.2059226129,9705175300,99769737416.000000,0.4051666400,1.2446116000,0.7271157305,0,1,800,301,443,8,0,0.2458000000,-0.2043000000,25,3,1.0000000000,36.1250000000,37.6250000000
000906.SH,2014-01-24,2507.905000,2501.383000,2538.827000,2498.162000,2529.273000,0.8520258941,10695841800,108383449053.000000,0.4462512800,1.3699048900,1.6214729027,1,0,800,639,118,10,0,1.3348000000,0.8773000000,37,3,1.2500000000,37.0000000000,79.8750000000
000906.SH,2014-01-27,2529.273000,2516.200000,2522.651000,2499.189000,2504.635000,-0.9741139055,11298105100,109486989509.000000,0.4707658900,1.4421676900,0.9276183314,0,1,800,226,531,2,0,-0.5608000000,-0.8351000000,38,5,0.2500000000,36.3750000000,28.2500000000
000906.SH,2014-01-28,2504.635000,2508.652000,2523.005000,2490.437000,2506.452000,0.0725455006,8521566300,84877087454.000000,0.3550059900,1.0881326000,1.3003092267,1,0,800,350,396,2,1,-0.1488000000,-0.0947000000,26,4,0.2500000000,37.2500000000,43.7500000000
000906.SH,2014-01-29,2506.452000,2512.063000,2521.289000,2508.704000,2519.044000,0.5023834488,8323109800,85442509101.000000,0.3467383400,1.0627912900,0.5021041696,2,0,800,413,329,6,0,0.5150000000,0.1438000000,26,7,0.7500000000,37.2500000000,51.6250000000
000906.SH,2014-01-30,2519.044000,2513.763000,2513.763000,2490.980000,2494.149000,-0.9882717412,7218224400,74428089059.000000,0.3003782500,0.9201120700,0.9044304109,0,1,800,178,581,4,1,-0.8143000000,-0.9722000000,27,15,0.5000000000,35.7500000000,22.2500000000
000906.SH,2014-02-07,2494.149000,2478.114000,2515.061000,2469.537000,2515.061000,0.8384422903,8449588100,87182085415.000000,0.3515269100,1.0766958100,1.8252317724,1,0,800,579,167,17,0,1.3972000000,0.8671000000,36,15,2.1250000000,37.0000000000,72.3750000000
000906.SH,2014-02-10,2515.061000,2525.178000,2582.904000,2525.178000,2580.876000,2.6168351384,14082066400,143933866853.000000,0.5864125500,1.7974402100,2.2952127205,2,0,800,755,26,21,0,2.9922000000,2.5424000000,66,0,2.6250000000,42.3750000000,94.3750000000
000906.SH,2014-02-11,2580.876000,2582.251000,2607.837000,2572.264000,2596.730000,0.6142875520,16110665000,159116573179.000000,0.6706465700,2.0543258500,1.3783304583,3,0,800,465,289,11,0,0.4793000000,0.3803000000,53,1,1.3750000000,44.3750000000,58.1250000000
000906.SH,2014-02-12,2596.730000,2597.847000,2609.687000,2586.977000,2609.295000,0.4838778002,13563142800,133677356411.000000,0.5644541200,1.7281454100,0.8745614677,4,0,800,477,268,14,0,0.9127000000,0.3971000000,42,0,1.7500000000,46.2500000000,59.6250000000
000906.SH,2014-02-13,2609.295000,2606.608000,2624.187000,2588.830000,2588.989000,-0.7782178711,15726928900,149462259493.000000,0.6549290100,2.0065999900,1.3550403461,0,1,800,161,595,4,0,-1.2323000000,-1.3052000000,25,0,0.5000000000,44.7500000000,20.1250000000
000906.SH,2014-02-14,2588.989000,2587.928000,2614.631000,2584.061000,2614.392000,0.9811938174,11771415500,116878737509.000000,0.4902081800,1.5019142400,1.1807697908,1,0,800,679,87,10,0,1.5515000000,1.0959000000,18,0,1.2500000000,47.2500000000,84.8750000000
000906.SH,2014-02-17,2614.392000,2628.407000,2641.383000,2616.888000,2641.383000,1.0324006499,15030108300,152465308068.000000,0.6267497400,1.9222202100,0.9369291216,2,0,800,627,114,17,0,1.6128000000,1.0309000000,41,0,2.1250000000,49.2500000000,78.3750000000
000906.SH,2014-02-18,2641.383000,2640.957000,2640.957000,2608.238000,2616.444000,-0.9441644775,15096303800,154873491878.000000,0.6280008300,1.9255331500,1.2387071470,0,1,800,246,525,7,1,-0.4729000000,-1.1050000000,47,0,0.8750000000,48.5000000000,30.7500000000
000906.SH,2014-02-19,2616.444000,2614.901000,2649.239000,2604.950000,2638.087000,0.8271914094,16057032200,151496398113.000000,0.6686412200,2.0501878400,1.6927172911,1,0,800,449,304,8,0,0.4012000000,0.3103000000,26,0,1.0000000000,49.8750000000,56.1250000000
000906.SH,2014-02-20,2638.087000,2643.209000,2657.379000,2608.908000,2610.295000,-1.0534906544,16900401100,154071728986.000000,0.7039179600,2.1576475200,1.8373541130,0,1,800,203,551,7,0,-1.1065000000,-1.3789000000,22,0,0.8750000000,47.8750000000,25.3750000000
000906.SH,2014-02-21,2610.295000,2606.305000,2610.691000,2569.016000,2586.482000,-0.9122723677,12438687600,117137115283.000000,0.5178820600,1.5866559300,1.5965628406,0,2,800,209,553,2,0,-0.9408000000,-1.1078000000,12,0,0.2500000000,45.7500000000,26.1250000000
000906.SH,2014-02-24,2586.482000,2568.615000,2568.615000,2515.167000,2542.658000,-1.6943477666,14045467200,132420533655.000000,0.5847546200,1.7923887700,2.0664361863,0,3,800,260,507,2,10,-1.1563000000,-1.5687000000,17,11,0.2500000000,42.5000000000,32.5000000000
000906.SH,2014-02-25,2542.658000,2544.958000,2557.649000,2460.381000,2470.770000,-2.8272775969,15890282300,158367788060.000000,0.6609016200,2.0245355000,3.8254456557,0,4,800,60,710,2,9,-3.2765000000,-3.1983000000,25,25,0.2500000000,36.7500000000,7.5000000000
000906.SH,2014-02-26,2470.770000,2458.834000,2480.171000,2441.700000,2479.857000,0.3677800848,12685003300,118405427206.000000,0.5274584300,1.6149679300,1.5570449698,1,0,800,474,283,8,0,0.6798000000,0.5470000000,5,33,1.0000000000,38.3750000000,59.2500000000
000906.SH,2014-02-27,2479.857000,2486.872000,2505.187000,2459.719000,2462.960000,-0.6813699338,14461521900,138904271744.000000,0.6012235200,1.8403248100,1.8334928183,0,1,800,207,540,4,2,-1.1389000000,-1.2223000000,16,18,0.5000000000,37.1250000000,25.8750000000
000906.SH,2014-02-28,2462.960000,2457.729000,2491.548000,2435.978000,2490.651000,1.1242975931,12326925600,118471308367.000000,0.5123310200,1.5683546100,2.2562282782,1,0,800,574,177,10,3,1.2016000000,1.0479000000,11,22,1.2500000000,38.8750000000,71.7500000000
000906.SH,2014-03-03,2490.651000,2486.412000,2514.553000,2480.587000,2514.553000,0.9596687774,13336257100,122904441134.000000,0.5536093400,1.6971097000,1.3637398415,2,0,800,635,129,9,0,1.6496000000,1.3658000000,17,5,1.1250000000,42.6250000000,79.3750000000
000906.SH,2014-03-04,2514.553000,2506.809000,2514.520000,2483.476000,2509.668000,-0.1942691206,12672485900,119293864662.000000,0.5259376000,1.6131906500,1.2345733019,0,1,800,286,461,6,0,-0.1815000000,-0.5061000000,17,14,0.7500000000,42.1250000000,35.7500000000
000906.SH,2014-03-05,2509.668000,2513.148000,2515.132000,2484.923000,2489.139000,-0.8179966434,11447564600,107598081180.000000,0.4749373800,1.4555476100,1.2037050319,0,2,800,245,509,5,0,-0.4806000000,-0.6826000000,12,3,0.6250000000,40.7500000000,30.6250000000
000906.SH,2014-03-06,2489.139000,2484.120000,2504.162000,2456.453000,2496.211000,0.2841143062,11728367000,108109642991.000000,0.4877039400,1.4953508800,1.9166868544,1,0,800,361,379,4,0,0.0938000000,0E-10,8,16,0.5000000000,40.8750000000,45.1250000000
000906.SH,2014-03-07,2496.211000,2493.146000,2512.071000,2479.225000,2488.309000,-0.3165597780,10995149700,104289523138.000000,0.4561871300,1.3982430900,1.3158342784,0,1,800,258,503,5,0,-0.4265000000,-0.7168000000,14,2,0.6250000000,40.1250000000,32.2500000000
000906.SH,2014-03-10,2488.309000,2467.508000,2467.508000,2400.764000,2403.537000,-3.4068116138,12108196200,110434959986.000000,0.5025413700,1.5403109700,2.6823035242,0,2,800,46,730,1,5,-3.8992000000,-4.0745000000,3,45,0.1250000000,33.0000000000,5.7500000000
000906.SH,2014-03-11,2403.537000,2397.158000,2425.571000,2392.500000,2413.194000,0.4017828725,9756092200,90526027782.000000,0.4049809800,1.2416111300,1.3759305557,1,0,800,464,274,3,0,0.4274000000,0.3591000000,3,48,0.3750000000,33.7500000000,58.0000000000
000906.SH,2014-03-12,2413.194000,2407.199000,2436.441000,2388.184000,2417.946000,0.1969174463,11129090700,97091935039.000000,0.4623527400,1.4193626200,1.9997149007,2,0,800,405,333,5,1,0.1883000000,0.1550000000,2,26,0.6250000000,33.5000000000,50.6250000000
000906.SH,2014-03-13,2417.946000,2422.447000,2453.971000,2419.106000,2446.785000,1.1927065369,10629068600,93300683665.000000,0.4416637600,1.3558677300,1.4419263292,3,0,800,618,128,8,0,1.1594000000,0.8287000000,2,0,1.0000000000,35.5000000000,77.2500000000
000906.SH,2014-03-14,2446.785000,2435.375000,2447.809000,2413.356000,2429.195000,-0.7189025599,9375857000,83211439705.000000,0.3901208700,1.1982703400,1.4080926604,0,1,800,201,556,4,2,-0.6106000000,-0.8765000000,4,1,0.5000000000,35.0000000000,25.1250000000
000906.SH,2014-03-17,2429.195000,2437.556000,2459.661000,2426.509000,2459.524000,1.2485206004,9169761600,86345723854.000000,0.3833782700,1.1860327800,1.3647319379,1,0,800,687,74,6,0,1.6981000000,1.4308000000,10,0,0.7500000000,36.7500000000,85.8750000000
000906.SH,2014-03-18,2459.524000,2462.680000,2474.556000,2455.499000,2459.349000,-0.0071151979,9962497400,98268874514.000000,0.4147160400,1.2788496300,0.7748247222,0,1,800,379,356,6,0,0.3354000000,0E-10,14,0,0.7500000000,38.0000000000,47.3750000000
000906.SH,2014-03-19,2459.349000,2451.964000,2451.964000,2421.220000,2443.641000,-0.6387056087,10197286300,94532830459.000000,0.4231325000,1.2976835700,1.2500869132,0,2,800,286,464,8,0,-0.2376000000,-0.4987000000,10,5,1.0000000000,37.6250000000,35.7500000000
000906.SH,2014-03-20,2443.641000,2438.465000,2458.266000,2397.317000,2397.489000,-1.8886571309,11749434100,103781211940.000000,0.4888079300,1.5000614400,2.4941879761,0,3,800,78,678,3,5,-2.2728000000,-2.1894000000,13,8,0.3750000000,32.7500000000,9.7500000000
000906.SH,2014-03-21,2397.489000,2388.361000,2473.841000,2382.611000,2469.917000,3.0209940484,15638752800,128830113436.000000,0.6507388000,1.9975140700,3.8052312232,1,0,800,724,44,13,0,2.5532000000,2.3490000000,5,17,1.6250000000,38.1250000000,90.5000000000
000906.SH,2014-03-24,2469.917000,2472.760000,2500.462000,2462.173000,2490.399000,0.8292586350,15869496200,127020697799.000000,0.6632646100,2.0405152500,1.5502140355,2,0,800,553,192,10,0,1.0786000000,0.8178000000,11,0,1.2500000000,41.1250000000,69.1250000000
000906.SH,2014-03-25,2490.399000,2484.247000,2506.168000,2477.466000,2489.584000,-0.0327256797,14054453600,112792549954.000000,0.5862200900,1.8014850900,1.1525060844,0,1,800,374,357,9,0,0.1838000000,0E-10,12,0,1.1250000000,42.7500000000,46.7500000000
000906.SH,2014-03-26,2489.584000,2496.232000,2501.404000,2481.369000,2488.605000,-0.0393238388,10455367700,89863151981.000000,0.4357433200,1.3379422100,0.8047529226,0,2,800,320,429,2,0,0.0109000000,-0.2320000000,6,0,0.2500000000,41.7500000000,40.0000000000
000906.SH,2014-03-27,2488.605000,2485.208000,2500.539000,2461.218000,2465.908000,-0.9120370649,12073500300,103757147559.000000,0.5032924800,1.5446675300,1.5800418307,0,3,800,130,620,4,0,-1.3477000000,-1.3384000000,8,0,0.5000000000,40.6250000000,16.2500000000
000906.SH,2014-03-28,2465.908000,2463.378000,2479.354000,2441.382000,2449.035000,-0.6842509940,12354433800,103968232672.000000,0.5136894700,1.5772898600,1.5398790223,0,4,800,198,549,3,6,-1.4427000000,-1.2670000000,4,4,0.3750000000,36.5000000000,24.7500000000
000906.SH,2014-03-31,2449.035000,2452.351000,2461.491000,2426.332000,2440.037000,-0.3674100207,9379526600,79202115767.000000,0.3896640500,1.1950954300,1.4356266856,0,5,800,311,431,3,6,-0.5976000000,-0.2812000000,4,3,0.3750000000,34.8750000000,38.8750000000
000906.SH,2014-04-01,2440.037000,2437.199000,2467.451000,2434.994000,2464.205000,0.9904767838,8352162400,72991570094.000000,0.3471678800,1.0653969000,1.3301847472,1,0,800,663,82,6,0,1.3568000000,1.1304000000,1,1,0.7500000000,37.5000000000,82.8750000000
000906.SH,2014-04-02,2464.205000,2466.934000,2483.548000,2464.766000,2479.154000,0.6066459568,10902120100,90984629382.000000,0.4529708100,1.3900891900,0.7621930805,2,0,800,443,299,4,0,0.4386000000,0.2543000000,2,0,0.5000000000,38.3750000000,55.3750000000
000906.SH,2014-04-03,2479.154000,2485.674000,2493.106000,2459.206000,2465.204000,-0.5626919506,11387874400,91667508240.000000,0.4730810200,1.4512841500,1.3674019444,0,1,800,280,469,2,0,-0.3599000000,-0.4047000000,2,0,0.2500000000,36.6250000000,35.0000000000
000906.SH,2014-04-04,2465.204000,2458.097000,2490.180000,2454.778000,2489.578000,0.9887214202,8614910600,76365414392.000000,0.3580380400,1.0992254100,1.4360677656,1,0,800,644,98,4,0,1.0748000000,0.7648000000,2,0,0.5000000000,39.7500000000,80.5000000000
000906.SH,2014-04-08,2489.578000,2482.953000,2544.673000,2480.852000,2539.693000,2.0129917600,13983732500,123405818311.000000,0.5811899500,1.7781399300,2.5635268307,2,0,800,668,85,5,0,1.4435000000,1.2085000000,3,0,0.6250000000,42.6250000000,83.5000000000
000906.SH,2014-04-09,2539.693000,2542.746000,2552.826000,2534.881000,2547.234000,0.2969256520,11004230300,101158943385.000000,0.4572094900,1.3979249500,0.7065814648,3,0,800,457,256,5,0,0.6526000000,0.2841000000,4,0,0.6250000000,44.0000000000,57.1250000000
000906.SH,2014-04-10,2547.234000,2550.180000,2595.780000,2539.842000,2579.723000,1.2754619324,16571958700,148369522242.000000,0.6888548500,2.1063441100,2.1960291045,4,0,800,473,262,6,0,0.5827000000,0.3145000000,5,0,0.7500000000,46.1250000000,59.1250000000
000906.SH,2014-04-11,2579.723000,2573.312000,2584.257000,2563.126000,2574.084000,-0.2185893602,13386329100,125721711667.000000,0.5570804500,1.7055898700,0.8191189519,0,1,800,264,483,4,0,-0.3409000000,-0.5786000000,9,0,0.5000000000,45.7500000000,33.0000000000
000906.SH,2014-04-14,2574.084000,2571.545000,2579.553000,2561.369000,2577.674000,0.1394670881,10383674000,98074435822.000000,0.4316976400,1.3212221000,0.7064260529,1,0,800,471,260,9,0,0.6350000000,0.3610000000,5,0,1.1250000000,46.8750000000,58.8750000000
000906.SH,2014-04-15,2577.674000,2571.570000,2571.570000,2536.126000,2540.286000,-1.4504549450,11367499800,104312886929.000000,0.4736426300,1.4504944200,1.3750381158,0,1,800,159,588,4,0,-1.0369000000,-1.3813000000,4,0,0.5000000000,44.1250000000,19.8750000000
000906.SH,2014-04-16,2540.286000,2533.326000,2553.116000,2528.610000,2542.452000,0.0852659897,8978312500,82530113759.000000,0.3736702800,1.1449947500,0.9646945265,1,0,800,385,334,2,0,0.0953000000,0.0614000000,1,0,0.2500000000,43.8750000000,48.1250000000
000906.SH,2014-04-17,2542.452000,2548.564000,2551.759000,2532.601000,2535.228000,-0.2841351577,8705201800,80684067130.000000,0.3620190200,1.1092266500,0.7535245503,0,1,800,274,459,2,0,-0.1604000000,-0.3454000000,3,0,0.2500000000,44.3750000000,34.2500000000
000906.SH,2014-04-18,2535.228000,2526.468000,2540.006000,2514.723000,2537.471000,0.0884733050,8549447400,77957238272.000000,0.3557930100,1.0910758400,0.9972673069,1,0,800,385,325,2,0,0.1676000000,0.0610000000,3,1,0.2500000000,44.0000000000,48.1250000000
000906.SH,2014-04-21,2537.471000,2521.184000,2543.885000,2495.352000,2495.617000,-1.6494375699,9653223100,90109523803.000000,0.4018010900,1.2317883700,1.9126524008,0,1,800,81,675,1,1,-1.7407000000,-1.7857000000,10,2,0.1250000000,39.8750000000,10.1250000000
000906.SH,2014-04-22,2495.617000,2491.534000,2505.075000,2464.128000,2500.294000,0.1874085647,9902951300,91570295054.000000,0.4122999900,1.2657712700,1.6407565744,1,0,800,311,420,2,2,-0.2289000000,-0.2833000000,5,6,0.2500000000,40.6250000000,38.8750000000
000906.SH,2014-04-23,2500.294000,2494.894000,2509.031000,2486.733000,2495.389000,-0.1961769296,7850544300,74565468217.000000,0.3267991500,1.0031471000,0.8918151225,0,1,800,294,427,2,0,-0.2662000000,-0.2299000000,5,6,0.2500000000,39.6250000000,36.7500000000
000906.SH,2014-04-24,2495.389000,2492.999000,2507.915000,2483.284000,2484.164000,-0.4498296658,7740463200,71708629811.000000,0.3224432100,0.9905036700,0.9870605344,0,2,800,182,532,1,2,-0.8735000000,-0.7120000000,2,7,0.1250000000,37.5000000000,22.7500000000
000906.SH,2014-04-25,2484.164000,2487.622000,2492.615000,2450.536000,2450.778000,-1.3439531367,9624600200,83855985530.000000,0.4002046200,1.2255259700,1.6938897754,0,3,800,85,660,0,2,-1.9392000000,-1.6935000000,1,17,0E-10,32.8750000000,10.6250000000
000906.SH,2014-04-28,2450.778000,2446.508000,2449.602000,2400.793000,2403.385000,-1.9337940850,9715551700,81494056291.000000,0.4057351900,1.2517619300,1.9915716560,0,4,800,87,666,2,15,-2.8262000000,-2.6380000000,2,31,0.2500000000,26.3750000000,10.8750000000
000906.SH,2014-04-29,2403.385000,2401.881000,2432.508000,2401.028000,2432.254000,1.2011808345,7650234900,66307800034.000000,0.3186870500,0.9805250800,1.3098192757,1,0,800,655,89,6,3,1.4355000000,1.3847000000,1,23,0.7500000000,29.0000000000,81.8750000000
000906.SH,2014-04-30,2432.254000,2431.771000,2442.430000,2426.890000,2437.184000,0.2026926464,7192745300,62943176629.000000,0.2990408600,0.9171083900,0.6389135345,2,0,800,463,252,1,2,0.5585000000,0.3177000000,0,8,0.1250000000,30.5000000000,57.8750000000
000906.SH,2014-05-05,2437.184000,2431.322000,2444.201000,2411.788000,2441.011000,0.1570254852,7795949400,66209487189.000000,0.3248246900,0.9967905300,1.3299365169,3,0,800,496,226,4,0,0.6492000000,0.5293000000,2,15,0.5000000000,31.8750000000,62.0000000000
000906.SH,2014-05-06,2441.011000,2436.313000,2460.493000,2434.553000,2445.168000,0.1702982903,7868690300,69537432221.000000,0.3267741300,1.0004130400,1.0626744410,4,0,800,438,260,2,0,0.4198000000,0.2677000000,4,2,0.2500000000,32.8750000000,54.7500000000
000906.SH,2014-05-07,2445.168000,2438.394000,2438.488000,2416.523000,2416.772000,-1.1613107975,7397110100,64066396086.000000,0.3069491900,0.9394311700,0.8983022843,0,1,800,87,657,4,0,-1.5751000000,-1.5209000000,0,7,0.5000000000,29.0000000000,10.8750000000
000906.SH,2014-05-08,2416.772000,2410.724000,2450.402000,2406.722000,2415.983000,-0.0326468529,7884840500,66956339012.000000,0.3274896100,1.0040436100,1.8073694995,0,2,800,404,292,5,0,0.2220000000,0.1387000000,1,9,0.6250000000,29.2500000000,50.5000000000
000906.SH,2014-05-09,2415.983000,2417.768000,2420.612000,2392.378000,2408.021000,-0.3295552990,7866996900,65985947730.000000,0.3264770600,0.9993442000,1.1686340508,0,3,800,263,464,3,1,-0.5672000000,-0.4710000000,0,6,0.3750000000,27.7500000000,32.8750000000
000906.SH,2014-05-12,2408.021000,2425.493000,2465.380000,2415.451000,2462.962000,2.2815830925,12592736900,103116160411.000000,0.5228016800,1.6016016400,2.0734453728,1,0,800,737,23,35,0,2.9193000000,2.4928000000,3,3,4.3750000000,33.7500000000,92.1250000000
000906.SH,2014-05-13,2462.962000,2462.569000,2468.233000,2448.761000,2457.651000,-0.2156346708,10072749800,81977682003.000000,0.4183999500,1.2830315800,0.7905927903,0,1,800,266,459,4,0,-0.2294000000,-0.3521000000,1,0,0.5000000000,33.5000000000,33.2500000000
000906.SH,2014-05-14,2457.651000,2457.546000,2467.006000,2451.050000,2455.068000,-0.1051003580,7682176100,64135809232.000000,0.3191338300,0.9781878600,0.6492378291,0,2,800,288,414,2,0,-0.1080000000,-0.1949000000,0,0,0.2500000000,33.1250000000,36.0000000000
000906.SH,2014-05-15,2455.068000,2451.351000,2453.150000,2417.254000,2419.259000,-1.4585746708,7750521400,66725359455.000000,0.3218509800,0.9860671400,1.4621183609,0,3,800,78,681,0,0,-1.9195000000,-1.9468000000,1,4,0E-10,27.3750000000,9.7500000000
000906.SH,2014-05-16,2419.259000,2417.416000,2423.322000,2401.259000,2419.802000,0.0224448891,6896654300,58715567757.000000,0.2860679600,0.8758791200,0.9119734596,1,0,800,382,321,1,0,0.0238000000,0E-10,1,3,0.1250000000,27.7500000000,47.7500000000
000906.SH,2014-05-19,2419.802000,2413.628000,2413.628000,2378.496000,2390.701000,-1.2026190573,6709719800,58884548995.000000,0.2782788100,0.8520009400,1.4518543253,0,1,800,178,558,2,1,-0.7501000000,-0.8118000000,2,18,0.2500000000,27.0000000000,22.2500000000
